         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Cl	          Na	           S	           K	          Ca	          Mg	     Calcite	   d_Calcite	      Halite	    d_Halite	      Gypsum	    d_Gypsum	
           7	       react	           1	         -99	           0	          14	     11.2918	     6.93902	 -1.5150e-01	  5.2029e+00	  5.2608e+00	  1.1581e-01	  7.2200e-04	  9.4582e-02	  0.0000e+00	  1.3349e-02	  1.2586e-08	  0.0000e+00	  0.0000e+00	  6.1201e-02	  2.1159e-04	
           7	       react	           1	         -99	           0	          15	     11.2931	     6.93749	 -1.5150e-01	  5.2177e+00	  5.2758e+00	  1.1592e-01	  7.2406e-04	  9.4631e-02	  0.0000e+00	  1.3349e-02	  1.2557e-08	  0.0000e+00	  0.0000e+00	  6.1413e-02	  2.1191e-04	
           7	       react	           1	         -99	           0	          16	     11.2945	     6.93596	 -1.5150e-01	  5.2327e+00	  5.2909e+00	  1.1603e-01	  7.2614e-04	  9.4680e-02	  0.0000e+00	  1.3349e-02	  1.2529e-08	  0.0000e+00	  0.0000e+00	  6.1625e-02	  2.1224e-04	
           7	       react	           1	         -99	           0	          17	     11.2959	     6.93442	 -1.5150e-01	  5.2477e+00	  5.3061e+00	  1.1614e-01	  7.2822e-04	  9.4728e-02	  0.0000e+00	  1.3349e-02	  1.2500e-08	  0.0000e+00	  0.0000e+00	  6.1837e-02	  2.1256e-04	
           7	       react	           1	         -99	           0	          18	     11.2972	     6.93288	 -1.5150e-01	  5.2628e+00	  5.3214e+00	  1.1625e-01	  7.3032e-04	  9.4777e-02	  0.0000e+00	  1.3349e-02	  1.2472e-08	  0.0000e+00	  0.0000e+00	  6.2050e-02	  2.1289e-04	
           7	       react	           1	         -99	           0	          19	     11.2986	     6.93134	 -1.5150e-01	  5.2780e+00	  5.3367e+00	  1.1636e-01	  7.3242e-04	  9.4826e-02	  0.0000e+00	  1.3349e-02	  1.2443e-08	  0.0000e+00	  0.0000e+00	  6.2264e-02	  2.1321e-04	
           7	       react	           1	         -99	           0	          20	        11.3	     6.92978	 -1.5150e-01	  5.2933e+00	  5.3522e+00	  1.1648e-01	  7.3454e-04	  9.4875e-02	  0.0000e+00	  1.3349e-02	  1.2414e-08	  0.0000e+00	  0.0000e+00	  6.2477e-02	  2.1354e-04	
           7	       react	           1	         -99	           0	          21	     11.3014	     6.92822	 -1.5150e-01	  5.3086e+00	  5.3677e+00	  1.1659e-01	  7.3668e-04	  9.4923e-02	  0.0000e+00	  1.3349e-02	  1.2385e-08	  0.0000e+00	  0.0000e+00	  6.2691e-02	  2.1387e-04	
           7	       react	           1	         -99	           0	          22	     11.3028	     6.92666	 -1.5150e-01	  5.3241e+00	  5.3834e+00	  1.1670e-01	  7.3882e-04	  9.4972e-02	  0.0000e+00	  1.3349e-02	  1.2356e-08	  0.0000e+00	  0.0000e+00	  6.2905e-02	  2.1420e-04	
           7	       react	           1	         -99	           0	          23	     11.3042	     6.92509	 -1.5150e-01	  5.3396e+00	  5.3991e+00	  1.1681e-01	  7.4098e-04	  9.5020e-02	  0.0000e+00	  1.3349e-02	  1.2327e-08	  0.0000e+00	  0.0000e+00	  6.3120e-02	  2.1453e-04	
           7	       react	           1	         -99	           0	          24	     11.3056	     6.92351	 -1.5150e-01	  5.3553e+00	  5.4149e+00	  1.1692e-01	  7.4315e-04	  9.5068e-02	  0.0000e+00	  1.3349e-02	  1.2297e-08	  0.0000e+00	  0.0000e+00	  6.3335e-02	  2.1487e-04	
           7	       react	           1	         -99	           0	          25	      11.307	     6.92193	 -1.5150e-01	  5.3710e+00	  5.4308e+00	  1.1704e-01	  7.4533e-04	  9.5117e-02	  0.0000e+00	  1.3349e-02	  1.2268e-08	  0.0000e+00	  0.0000e+00	  6.3550e-02	  2.1520e-04	
           7	       react	           1	         -99	           0	          26	     11.3084	     6.92034	 -1.5150e-01	  5.3868e+00	  5.4468e+00	  1.1715e-01	  7.4753e-04	  9.5165e-02	  0.0000e+00	  1.3349e-02	  1.2238e-08	  0.0000e+00	  0.0000e+00	  6.3765e-02	  2.1554e-04	
           7	       react	           1	         -99	           0	          27	     11.3098	     6.91875	 -1.5150e-01	  5.4027e+00	  5.4629e+00	  1.1726e-01	  7.4974e-04	  9.5213e-02	  0.0000e+00	  1.3349e-02	  1.2208e-08	  0.0000e+00	  0.0000e+00	  6.3981e-02	  2.1587e-04	
           7	       react	           1	         -99	           0	          28	     11.3113	     6.91715	 -1.5150e-01	  5.4187e+00	  5.4791e+00	  1.1737e-01	  7.5196e-04	  9.5261e-02	  0.0000e+00	  1.3349e-02	  1.2179e-08	  0.0000e+00	  0.0000e+00	  6.4197e-02	  2.1621e-04	
           7	       react	           1	         -99	           0	          29	     11.3127	     6.91555	 -1.5150e-01	  5.4348e+00	  5.4954e+00	  1.1749e-01	  7.5419e-04	  9.5309e-02	  0.0000e+00	  1.3349e-02	  1.2148e-08	  0.0000e+00	  0.0000e+00	  6.4414e-02	  2.1655e-04	
           7	       react	           1	         -99	           0	          30	     11.3141	     6.91393	 -1.5150e-01	  5.4510e+00	  5.5117e+00	  1.1760e-01	  7.5644e-04	  9.5357e-02	  0.0000e+00	  1.3349e-02	  1.2118e-08	  0.0000e+00	  0.0000e+00	  6.4631e-02	  2.1689e-04	
           7	       react	           1	         -99	           0	          31	     11.3156	     6.91232	 -1.5150e-01	  5.4673e+00	  5.5282e+00	  1.1772e-01	  7.5870e-04	  9.5405e-02	  0.0000e+00	  1.3349e-02	  1.2088e-08	  0.0000e+00	  0.0000e+00	  6.4848e-02	  2.1723e-04	
           7	       react	           1	         -99	           0	          32	      11.317	     6.91069	 -1.5150e-01	  5.4837e+00	  5.5448e+00	  1.1783e-01	  7.6098e-04	  9.5453e-02	  0.0000e+00	  1.3349e-02	  1.2058e-08	  0.0000e+00	  0.0000e+00	  6.5066e-02	  2.1758e-04	
           7	       react	           1	         -99	           0	          33	     11.3185	     6.90906	 -1.5150e-01	  5.5002e+00	  5.5615e+00	  1.1795e-01	  7.6327e-04	  9.5500e-02	  0.0000e+00	  1.3349e-02	  1.2027e-08	  0.0000e+00	  0.0000e+00	  6.5284e-02	  2.1792e-04	
           7	       react	           1	         -99	           0	          34	     11.3206	     6.90671	 -2.1738e-01	  5.5241e+00	  5.5856e+00	  1.1811e-01	  7.6657e-04	  9.5568e-02	  0.0000e+00	  1.3349e-02	  1.7203e-08	  0.0000e+00	  0.0000e+00	  6.5597e-02	  3.1328e-04	
           7	       react	           1	         -99	           0	          35	     11.3227	     6.90435	 -2.1738e-01	  5.5481e+00	  5.6099e+00	  1.1828e-01	  7.6991e-04	  9.5636e-02	  0.0000e+00	  1.3349e-02	  1.7140e-08	  0.0000e+00	  0.0000e+00	  6.5911e-02	  3.1400e-04	
           7	       react	           1	         -99	           0	          36	     11.3248	     6.90197	 -2.1738e-01	  5.5724e+00	  5.6344e+00	  1.1844e-01	  7.7328e-04	  9.5704e-02	  0.0000e+00	  1.3349e-02	  1.7076e-08	  0.0000e+00	  0.0000e+00	  6.6226e-02	  3.1472e-04	
           7	       react	           1	         -99	           0	          37	     11.3269	     6.89959	 -2.1738e-01	  5.5969e+00	  5.6592e+00	  1.1861e-01	  7.7667e-04	  9.5772e-02	  0.0000e+00	  1.3349e-02	  1.7011e-08	  0.0000e+00	  0.0000e+00	  6.6541e-02	  3.1544e-04	
           7	       react	           1	         -99	           0	          38	     11.3291	     6.89718	 -2.1738e-01	  5.6215e+00	  5.6841e+00	  1.1878e-01	  7.8010e-04	  9.5839e-02	  0.0000e+00	  1.3349e-02	  1.6947e-08	  0.0000e+00	  0.0000e+00	  6.6857e-02	  3.1616e-04	
           7	       react	           1	         -99	           0	          39	     11.3312	     6.89477	 -2.1738e-01	  5.6464e+00	  5.7093e+00	  1.1895e-01	  7.8356e-04	  9.5906e-02	  0.0000e+00	  1.3349e-02	  1.6881e-08	  0.0000e+00	  0.0000e+00	  6.7174e-02	  3.1689e-04	
           7	       react	           1	         -99	           0	          40	     11.3334	     6.89234	 -2.1738e-01	  5.6716e+00	  5.7347e+00	  1.1912e-01	  7.8704e-04	  9.5973e-02	  0.0000e+00	  1.3349e-02	  1.6816e-08	  0.0000e+00	  0.0000e+00	  6.7492e-02	  3.1763e-04	
           7	       react	           1	         -99	           0	          41	     11.3356	     6.88989	 -2.1738e-01	  5.6969e+00	  5.7604e+00	  1.1929e-01	  7.9056e-04	  9.6040e-02	  0.0000e+00	  1.3349e-02	  1.6750e-08	  0.0000e+00	  0.0000e+00	  6.7810e-02	  3.1836e-04	
           7	       react	           1	         -99	           0	          42	     11.3378	     6.88744	 -2.1738e-01	  5.7225e+00	  5.7862e+00	  1.1946e-01	  7.9411e-04	  9.6106e-02	  0.0000e+00	  1.3349e-02	  1.6683e-08	  0.0000e+00	  0.0000e+00	  6.8129e-02	  3.1911e-04	
           7	       react	           1	         -99	           0	          43	       11.34	     6.88496	 -2.1738e-01	  5.7483e+00	  5.8123e+00	  1.1963e-01	  7.9769e-04	  9.6172e-02	  0.0000e+00	  1.3349e-02	  1.6617e-08	  0.0000e+00	  0.0000e+00	  6.8449e-02	  3.1985e-04	
           7	       react	           1	         -99	           0	          44	     11.3422	     6.88248	 -2.1738e-01	  5.7744e+00	  5.8387e+00	  1.1980e-01	  8.0131e-04	  9.6238e-02	  0.0000e+00	  1.3349e-02	  1.6549e-08	  0.0000e+00	  0.0000e+00	  6.8770e-02	  3.2060e-04	
           7	       react	           1	         -99	           0	          45	     11.3444	     6.87998	 -2.1738e-01	  5.8007e+00	  5.8652e+00	  1.1998e-01	  8.0496e-04	  9.6304e-02	  0.0000e+00	  1.3349e-02	  1.6482e-08	  0.0000e+00	  0.0000e+00	  6.9091e-02	  3.2135e-04	
           7	       react	           1	         -99	           0	          46	     11.3467	     6.87746	 -2.1738e-01	  5.8272e+00	  5.8921e+00	  1.2015e-01	  8.0864e-04	  9.6369e-02	  0.0000e+00	  1.3349e-02	  1.6414e-08	  0.0000e+00	  0.0000e+00	  6.9413e-02	  3.2211e-04	
           7	       react	           1	         -99	           0	          47	     11.3489	     6.87493	 -2.1738e-01	  5.8540e+00	  5.9191e+00	  1.2032e-01	  8.1235e-04	  9.6434e-02	  0.0000e+00	  1.3349e-02	  1.6345e-08	  0.0000e+00	  0.0000e+00	  6.9736e-02	  3.2287e-04	
           7	       react	           1	         -99	           0	          48	     11.3512	     6.87239	 -2.1738e-01	  5.8810e+00	  5.9465e+00	  1.2050e-01	  8.1610e-04	  9.6499e-02	  0.0000e+00	  1.3349e-02	  1.6276e-08	  0.0000e+00	  0.0000e+00	  7.0060e-02	  3.2363e-04	
           7	       react	           1	         -99	           0	          49	     11.3535	     6.86982	 -2.1738e-01	  5.9082e+00	  5.9740e+00	  1.2068e-01	  8.1989e-04	  9.6564e-02	  0.0000e+00	  1.3349e-02	  1.6207e-08	  0.0000e+00	  0.0000e+00	  7.0384e-02	  3.2440e-04	
           7	       react	           1	         -99	           0	          50	     11.3558	     6.86725	 -2.1738e-01	  5.9358e+00	  6.0019e+00	  1.2085e-01	  8.2370e-04	  9.6628e-02	  0.0000e+00	  1.3349e-02	  1.6137e-08	  0.0000e+00	  0.0000e+00	  7.0709e-02	  3.2517e-04	
           7	       react	           1	         -99	           0	          51	     11.3581	     6.86466	 -2.1738e-01	  5.9635e+00	  6.0299e+00	  1.2103e-01	  8.2756e-04	  9.6692e-02	  0.0000e+00	  1.3349e-02	  1.6067e-08	  0.0000e+00	  0.0000e+00	  7.1035e-02	  3.2595e-04	
           7	       react	           1	         -99	           0	          52	     11.3604	     6.86205	 -2.1738e-01	  5.9916e+00	  6.0583e+00	  1.2121e-01	  8.3145e-04	  9.6755e-02	  0.0000e+00	  1.3349e-02	  1.5996e-08	  0.0000e+00	  0.0000e+00	  7.1362e-02	  3.2673e-04	
           7	       react	           1	         -99	           0	          53	     11.3628	     6.85943	 -2.1738e-01	  6.0199e+00	  6.0869e+00	  1.2139e-01	  8.3538e-04	  9.6818e-02	  0.0000e+00	  1.3349e-02	  1.5925e-08	  0.0000e+00	  0.0000e+00	  7.1689e-02	  3.2751e-04	
           7	       react	           1	         -99	           0	          54	     11.3651	     6.85679	 -2.1738e-01	  6.0485e+00	  6.1158e+00	  1.2157e-01	  8.3934e-04	  9.6881e-02	  0.0000e+00	  1.3349e-02	  1.5853e-08	  0.0000e+00	  0.0000e+00	  7.2018e-02	  3.2830e-04	
           7	       react	           1	         -99	           0	          55	     11.3673	     6.85443	 -2.1738e-01	  6.0511e+00	  6.1188e+00	  1.2165e-01	  8.4335e-04	  9.6844e-02	  0.0000e+00	  1.3349e-02	  7.0949e-09	  2.1574e-02	  2.1574e-02	  7.2430e-02	  4.1189e-04	
           7	       react	           1	         -99	           0	          56	     11.3694	      6.8521	 -2.1738e-01	  6.0510e+00	  6.1190e+00	  1.2172e-01	  8.4740e-04	  9.6795e-02	  0.0000e+00	  1.3349e-02	  6.1583e-09	  4.5465e-02	  2.3891e-02	  7.2850e-02	  4.2079e-04	
           7	       react	           1	         -99	           0	          57	     11.3715	     6.84975	 -2.1738e-01	  6.0509e+00	  6.1192e+00	  1.2179e-01	  8.5148e-04	  9.6745e-02	  0.0000e+00	  1.3349e-02	  6.1580e-09	  6.9356e-02	  2.3891e-02	  7.3271e-02	  4.2077e-04	
           7	       react	           1	         -99	           0	          58	     11.3736	     6.84739	 -2.1738e-01	  6.0508e+00	  6.1194e+00	  1.2186e-01	  8.5560e-04	  9.6696e-02	  0.0000e+00	  1.3349e-02	  6.1577e-09	  9.3247e-02	  2.3891e-02	  7.3692e-02	  4.2074e-04	
           7	       react	           1	         -99	           0	          59	     11.3758	     6.84502	 -2.1738e-01	  6.0506e+00	  6.1196e+00	  1.2193e-01	  8.5977e-04	  9.6645e-02	  0.0000e+00	  1.3349e-02	  6.1573e-09	  1.1714e-01	  2.3891e-02	  7.4113e-02	  4.2071e-04	
           7	       react	           1	         -99	           0	          60	      11.378	     6.84264	 -2.1738e-01	  6.0505e+00	  6.1198e+00	  1.2200e-01	  8.6397e-04	  9.6595e-02	  0.0000e+00	  1.3349e-02	  6.1570e-09	  1.4103e-01	  2.3891e-02	  7.4533e-02	  4.2068e-04	
           7	       react	           1	         -99	           0	          61	     11.3801	     6.84025	 -2.1738e-01	  6.0504e+00	  6.1200e+00	  1.2208e-01	  8.6822e-04	  9.6544e-02	  0.0000e+00	  1.3349e-02	  6.1567e-09	  1.6492e-01	  2.3891e-02	  7.4954e-02	  4.2066e-04	
           7	       react	           1	         -99	           0	          62	     11.3832	     6.83682	 -3.0959e-01	  6.0502e+00	  6.1203e+00	  1.2218e-01	  8.7434e-04	  9.6470e-02	  0.0000e+00	  1.3349e-02	  8.7679e-09	  1.9895e-01	  3.4026e-02	  7.5553e-02	  5.9906e-04	
           7	       react	           1	         -99	           0	          63	     11.3864	     6.83337	 -3.0959e-01	  6.0500e+00	  6.1207e+00	  1.2229e-01	  8.8054e-04	  9.6395e-02	  0.0000e+00	  1.3349e-02	  8.7672e-09	  2.3297e-01	  3.4026e-02	  7.6152e-02	  5.9900e-04	
           7	       react	           1	         -99	           0	          64	     11.3895	     6.82989	 -3.0959e-01	  6.0498e+00	  6.1210e+00	  1.2240e-01	  8.8684e-04	  9.6320e-02	  0.0000e+00	  1.3349e-02	  8.7665e-09	  2.6700e-01	  3.4026e-02	  7.6751e-02	  5.9894e-04	
           7	       react	           1	         -99	           0	          65	     11.3927	     6.82638	 -3.0959e-01	  6.0496e+00	  6.1213e+00	  1.2251e-01	  8.9322e-04	  9.6243e-02	  0.0000e+00	  1.3349e-02	  8.7658e-09	  3.0102e-01	  3.4026e-02	  7.7350e-02	  5.9888e-04	
           7	       react	           1	         -99	           0	          66	     11.3959	     6.82285	 -3.0959e-01	  6.0494e+00	  6.1216e+00	  1.2262e-01	  8.9970e-04	  9.6166e-02	  0.0000e+00	  1.3349e-02	  8.7651e-09	  3.3505e-01	  3.4026e-02	  7.7949e-02	  5.9882e-04	
           7	       react	           1	         -99	           0	          67	     11.3992	      6.8193	 -3.0959e-01	  6.0492e+00	  6.1219e+00	  1.2274e-01	  9.0627e-04	  9.6087e-02	  0.0000e+00	  1.3349e-02	  8.7644e-09	  3.6908e-01	  3.4026e-02	  7.8547e-02	  5.9876e-04	
           7	       react	           1	         -99	           0	          68	     11.4024	     6.81572	 -3.0959e-01	  6.0490e+00	  6.1223e+00	  1.2286e-01	  9.1294e-04	  9.6007e-02	  0.0000e+00	  1.3349e-02	  8.7637e-09	  4.0310e-01	  3.4026e-02	  7.9146e-02	  5.9869e-04	
           7	       react	           1	         -99	           0	          69	     11.4057	     6.81211	 -3.0959e-01	  6.0488e+00	  6.1226e+00	  1.2297e-01	  9.1971e-04	  9.5926e-02	  0.0000e+00	  1.3349e-02	  8.7630e-09	  4.3713e-01	  3.4026e-02	  7.9745e-02	  5.9862e-04	
           7	       react	           1	         -99	           0	          70	      11.409	     6.80847	 -3.0959e-01	  6.0486e+00	  6.1229e+00	  1.2309e-01	  9.2658e-04	  9.5844e-02	  0.0000e+00	  1.3349e-02	  8.7623e-09	  4.7116e-01	  3.4026e-02	  8.0343e-02	  5.9856e-04	
           7	       react	           1	         -99	           0	          71	     11.4123	      6.8048	 -3.0959e-01	  6.0484e+00	  6.1233e+00	  1.2322e-01	  9.3356e-04	  9.5761e-02	  0.0000e+00	  1.3349e-02	  8.7616e-09	  5.0518e-01	  3.4026e-02	  8.0942e-02	  5.9849e-04	
           7	       react	           1	         -99	           0	          72	     11.4157	     6.80111	 -3.0959e-01	  6.0482e+00	  6.1236e+00	  1.2334e-01	  9.4063e-04	  9.5677e-02	  0.0000e+00	  1.3349e-02	  8.7609e-09	  5.3921e-01	  3.4026e-02	  8.1540e-02	  5.9842e-04	
           7	       react	           1	         -99	           0	          73	      11.419	     6.79739	 -3.0959e-01	  6.0479e+00	  6.1240e+00	  1.2347e-01	  9.4782e-04	  9.5591e-02	  0.0000e+00	  1.3349e-02	  8.7602e-09	  5.7323e-01	  3.4026e-02	  8.2138e-02	  5.9835e-04	
           7	       react	           1	         -99	           0	          74	     11.4224	     6.79364	 -3.0959e-01	  6.0477e+00	  6.1244e+00	  1.2359e-01	  9.5512e-04	  9.5505e-02	  0.0000e+00	  1.3349e-02	  8.7595e-09	  6.0726e-01	  3.4026e-02	  8.2737e-02	  5.9827e-04	
           7	       react	           1	         -99	           0	          75	     11.4259	     6.78986	 -3.0959e-01	  6.0475e+00	  6.1247e+00	  1.2372e-01	  9.6253e-04	  9.5417e-02	  0.0000e+00	  1.3349e-02	  8.7588e-09	  6.4129e-01	  3.4026e-02	  8.3335e-02	  5.9820e-04	
           7	       react	           1	         -99	           0	          76	     11.4293	     6.78605	 -3.0959e-01	  6.0473e+00	  6.1251e+00	  1.2386e-01	  9.7006e-04	  9.5328e-02	  0.0000e+00	  1.3349e-02	  8.7581e-09	  6.7531e-01	  3.4026e-02	  8.3933e-02	  5.9812e-04	
           7	       react	           1	         -99	           0	          77	     11.4328	      6.7822	 -3.0959e-01	  6.0470e+00	  6.1255e+00	  1.2399e-01	  9.7770e-04	  9.5237e-02	  0.0000e+00	  1.3349e-02	  8.7574e-09	  7.0934e-01	  3.4026e-02	  8.4531e-02	  5.9804e-04	
           7	       react	           1	         -99	           0	          78	     11.4363	     6.77833	 -3.0959e-01	  6.0468e+00	  6.1259e+00	  1.2413e-01	  9.8547e-04	  9.5145e-02	  0.0000e+00	  1.3349e-02	  8.7566e-09	  7.4337e-01	  3.4026e-02	  8.5129e-02	  5.9796e-04	
           7	       react	           1	         -99	           0	          79	     11.4399	     6.77443	 -3.0959e-01	  6.0465e+00	  6.1262e+00	  1.2427e-01	  9.9336e-04	  9.5052e-02	  0.0000e+00	  1.3349e-02	  8.7559e-09	  7.7739e-01	  3.4026e-02	  8.5727e-02	  5.9788e-04	
           7	       react	           1	         -99	           0	          80	     11.4435	     6.77049	 -3.0959e-01	  6.0463e+00	  6.1266e+00	  1.2441e-01	  1.0014e-03	  9.4958e-02	  0.0000e+00	  1.3349e-02	  8.7552e-09	  8.1142e-01	  3.4026e-02	  8.6325e-02	  5.9779e-04	
           7	       react	           1	         -99	           0	          81	     11.4471	     6.76652	 -3.0959e-01	  6.0461e+00	  6.1271e+00	  1.2455e-01	  1.0095e-03	  9.4862e-02	  0.0000e+00	  1.3349e-02	  8.7545e-09	  8.4544e-01	  3.4026e-02	  8.6922e-02	  5.9771e-04	
           7	       react	           1	         -99	           0	          82	     11.4507	     6.76252	 -3.0959e-01	  6.0458e+00	  6.1275e+00	  1.2470e-01	  1.0178e-03	  9.4764e-02	  0.0000e+00	  1.3349e-02	  8.7537e-09	  8.7947e-01	  3.4026e-02	  8.7520e-02	  5.9762e-04	
           7	       react	           1	         -99	           0	          83	     11.4544	     6.75849	 -3.0959e-01	  6.0455e+00	  6.1279e+00	  1.2485e-01	  1.0262e-03	  9.4665e-02	  0.0000e+00	  1.3349e-02	  8.7530e-09	  9.1350e-01	  3.4026e-02	  8.8118e-02	  5.9753e-04	
           7	       react	           1	         -99	           0	          84	      11.458	     6.75442	 -3.0959e-01	  6.0453e+00	  6.1283e+00	  1.2500e-01	  1.0348e-03	  9.4565e-02	  0.0000e+00	  1.3349e-02	  8.7523e-09	  9.4752e-01	  3.4027e-02	  8.8715e-02	  5.9743e-04	
           7	       react	           1	         -99	           0	          85	     11.4618	     6.75031	 -3.0959e-01	  6.0450e+00	  6.1287e+00	  1.2515e-01	  1.0435e-03	  9.4463e-02	  0.0000e+00	  1.3349e-02	  8.7515e-09	  9.8155e-01	  3.4027e-02	  8.9312e-02	  5.9734e-04	
           7	       react	           1	         -99	           0	          86	     11.4655	     6.74617	 -3.0959e-01	  6.0447e+00	  6.1292e+00	  1.2531e-01	  1.0523e-03	  9.4359e-02	  0.0000e+00	  1.3349e-02	  8.7508e-09	  1.0156e+00	  3.4027e-02	  8.9910e-02	  5.9724e-04	
           7	       react	           1	         -99	           0	          87	     11.4693	       6.742	 -3.0959e-01	  6.0445e+00	  6.1296e+00	  1.2547e-01	  1.0614e-03	  9.4254e-02	  0.0000e+00	  1.3349e-02	  8.7500e-09	  1.0496e+00	  3.4027e-02	  9.0507e-02	  5.9714e-04	
           7	       react	           1	         -99	           0	          88	     11.4731	     6.73779	 -3.0959e-01	  6.0442e+00	  6.1301e+00	  1.2563e-01	  1.0705e-03	  9.4147e-02	  0.0000e+00	  1.3349e-02	  8.7493e-09	  1.0836e+00	  3.4027e-02	  9.1104e-02	  5.9704e-04	
           7	       react	           1	         -99	           0	          89	      11.477	     6.73354	 -3.0959e-01	  6.0439e+00	  6.1305e+00	  1.2580e-01	  1.0798e-03	  9.4039e-02	  0.0000e+00	  1.3349e-02	  8.7485e-09	  1.1177e+00	  3.4027e-02	  9.1701e-02	  5.9693e-04	
           7	       react	           1	         -99	           0	          90	     11.4809	     6.72925	 -3.0959e-01	  6.0436e+00	  6.1310e+00	  1.2596e-01	  1.0893e-03	  9.3929e-02	  0.0000e+00	  1.3349e-02	  8.7477e-09	  1.1517e+00	  3.4027e-02	  9.2298e-02	  5.9683e-04	
           7	       react	           1	         -99	           0	          91	     11.4848	     6.72492	 -3.0959e-01	  6.0433e+00	  6.1315e+00	  1.2614e-01	  1.0990e-03	  9.3817e-02	  0.0000e+00	  1.3350e-02	  8.7470e-09	  1.1857e+00	  3.4027e-02	  9.2894e-02	  5.9671e-04	
           7	       react	           1	         -99	           0	          92	     11.4888	     6.72056	 -3.0959e-01	  6.0430e+00	  6.1320e+00	  1.2631e-01	  1.1088e-03	  9.3703e-02	  0.0000e+00	  1.3350e-02	  8.7462e-09	  1.2197e+00	  3.4027e-02	  9.3491e-02	  5.9660e-04	
