         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Cl	          Na	           S	           K	          Ca	          Mg	     Calcite	   d_Calcite	      Halite	    d_Halite	      Gypsum	    d_Gypsum	
           6	       react	           3	         -99	           0	          16	     11.3908	     6.82855	 -1.5150e-01	  6.0497e+00	  6.1211e+00	  1.2244e-01	  8.8927e-04	  9.6291e-02	  0.0000e+00	  6.7535e-08	  4.2897e-09	  2.6207e-01	  1.6651e-02	  4.6143e-03	  2.9307e-04	
           6	       react	           3	         -99	           0	          17	     11.3923	     6.82683	 -1.5150e-01	  6.0496e+00	  6.1212e+00	  1.2250e-01	  8.9241e-04	  9.6253e-02	  0.0000e+00	  7.1825e-08	  4.2895e-09	  2.7872e-01	  1.6651e-02	  4.9074e-03	  2.9306e-04	
           6	       react	           3	         -99	           0	          18	     11.3939	     6.82511	 -1.5150e-01	  6.0495e+00	  6.1214e+00	  1.2255e-01	  8.9556e-04	  9.6215e-02	  0.0000e+00	  7.6114e-08	  4.2894e-09	  2.9537e-01	  1.6651e-02	  5.2004e-03	  2.9305e-04	
           6	       react	           3	         -99	           0	          19	     11.3954	     6.82338	 -1.5150e-01	  6.0494e+00	  6.1216e+00	  1.2261e-01	  8.9873e-04	  9.6177e-02	  0.0000e+00	  8.0403e-08	  4.2892e-09	  3.1202e-01	  1.6651e-02	  5.4935e-03	  2.9303e-04	
           6	       react	           3	         -99	           0	          20	      11.397	     6.82165	 -1.5150e-01	  6.0493e+00	  6.1217e+00	  1.2266e-01	  9.0193e-04	  9.6139e-02	  0.0000e+00	  8.4692e-08	  4.2890e-09	  3.2867e-01	  1.6651e-02	  5.7865e-03	  2.9302e-04	
           6	       react	           3	         -99	           0	          21	     11.3986	      6.8199	 -1.5150e-01	  6.0492e+00	  6.1219e+00	  1.2272e-01	  9.0515e-04	  9.6100e-02	  0.0000e+00	  8.8981e-08	  4.2889e-09	  3.4532e-01	  1.6651e-02	  6.0795e-03	  2.9300e-04	
           6	       react	           3	         -99	           0	          22	     11.4002	     6.81816	 -1.5150e-01	  6.0491e+00	  6.1220e+00	  1.2278e-01	  9.0839e-04	  9.6062e-02	  0.0000e+00	  9.3270e-08	  4.2887e-09	  3.6197e-01	  1.6651e-02	  6.3725e-03	  2.9298e-04	
           6	       react	           3	         -99	           0	          23	     11.4018	      6.8164	 -1.5150e-01	  6.0490e+00	  6.1222e+00	  1.2283e-01	  9.1166e-04	  9.6022e-02	  0.0000e+00	  9.7558e-08	  4.2885e-09	  3.7862e-01	  1.6651e-02	  6.6654e-03	  2.9297e-04	
           6	       react	           3	         -99	           0	          24	     11.4034	     6.81464	 -1.5150e-01	  6.0489e+00	  6.1224e+00	  1.2289e-01	  9.1495e-04	  9.5983e-02	  0.0000e+00	  1.0185e-07	  4.2884e-09	  3.9527e-01	  1.6651e-02	  6.9584e-03	  2.9295e-04	
           6	       react	           3	         -99	           0	          25	      11.405	     6.81287	 -1.5150e-01	  6.0488e+00	  6.1225e+00	  1.2295e-01	  9.1827e-04	  9.5944e-02	  0.0000e+00	  1.0613e-07	  4.2882e-09	  4.1192e-01	  1.6651e-02	  7.2513e-03	  2.9294e-04	
           6	       react	           3	         -99	           0	          26	     11.4066	      6.8111	 -1.5150e-01	  6.0487e+00	  6.1227e+00	  1.2301e-01	  9.2160e-04	  9.5904e-02	  0.0000e+00	  1.1042e-07	  4.2880e-09	  4.2858e-01	  1.6651e-02	  7.5443e-03	  2.9292e-04	
           6	       react	           3	         -99	           0	          27	     11.4082	     6.80932	 -1.5150e-01	  6.0486e+00	  6.1229e+00	  1.2307e-01	  9.2497e-04	  9.5864e-02	  0.0000e+00	  1.1471e-07	  4.2879e-09	  4.4523e-01	  1.6651e-02	  7.8372e-03	  2.9290e-04	
           6	       react	           3	         -99	           0	          28	     11.4098	     6.80753	 -1.5150e-01	  6.0485e+00	  6.1230e+00	  1.2312e-01	  9.2835e-04	  9.5823e-02	  0.0000e+00	  1.1900e-07	  4.2877e-09	  4.6188e-01	  1.6651e-02	  8.1301e-03	  2.9289e-04	
           6	       react	           3	         -99	           0	          29	     11.4115	     6.80574	 -1.5150e-01	  6.0484e+00	  6.1232e+00	  1.2318e-01	  9.3177e-04	  9.5782e-02	  0.0000e+00	  1.2329e-07	  4.2875e-09	  4.7853e-01	  1.6651e-02	  8.4229e-03	  2.9287e-04	
           6	       react	           3	         -99	           0	          30	     11.4131	     6.80394	 -1.5150e-01	  6.0483e+00	  6.1234e+00	  1.2324e-01	  9.3520e-04	  9.5742e-02	  0.0000e+00	  1.2757e-07	  4.2874e-09	  4.9518e-01	  1.6651e-02	  8.7158e-03	  2.9286e-04	
           6	       react	           3	         -99	           0	          31	     11.4147	     6.80213	 -1.5150e-01	  6.0482e+00	  6.1235e+00	  1.2331e-01	  9.3867e-04	  9.5700e-02	  0.0000e+00	  1.3186e-07	  4.2872e-09	  5.1183e-01	  1.6651e-02	  9.0086e-03	  2.9284e-04	
           6	       react	           3	         -99	           0	          32	     11.4164	     6.80032	 -1.5150e-01	  6.0481e+00	  6.1237e+00	  1.2337e-01	  9.4216e-04	  9.5659e-02	  0.0000e+00	  1.3615e-07	  4.2870e-09	  5.2848e-01	  1.6651e-02	  9.3014e-03	  2.9282e-04	
           6	       react	           3	         -99	           0	          33	      11.418	      6.7985	 -1.5150e-01	  6.0480e+00	  6.1239e+00	  1.2343e-01	  9.4567e-04	  9.5617e-02	  0.0000e+00	  1.4043e-07	  4.2868e-09	  5.4513e-01	  1.6651e-02	  9.5942e-03	  2.9280e-04	
           6	       react	           3	         -99	           0	          34	     11.4204	     6.79587	 -2.1738e-01	  6.0479e+00	  6.1241e+00	  1.2352e-01	  9.5076e-04	  9.5557e-02	  0.0000e+00	  1.4658e-07	  6.1506e-09	  5.6902e-01	  2.3891e-02	  1.0014e-02	  4.2009e-04	
           6	       react	           3	         -99	           0	          35	     11.4228	     6.79324	 -2.1738e-01	  6.0477e+00	  6.1244e+00	  1.2361e-01	  9.5590e-04	  9.5495e-02	  0.0000e+00	  1.5274e-07	  6.1503e-09	  5.9291e-01	  2.3891e-02	  1.0434e-02	  4.2006e-04	
           6	       react	           3	         -99	           0	          36	     11.4252	     6.79058	 -2.1738e-01	  6.0475e+00	  6.1247e+00	  1.2370e-01	  9.6110e-04	  9.5434e-02	  0.0000e+00	  1.5889e-07	  6.1499e-09	  6.1680e-01	  2.3891e-02	  1.0854e-02	  4.2002e-04	
           6	       react	           3	         -99	           0	          37	     11.4276	     6.78791	 -2.1738e-01	  6.0474e+00	  6.1249e+00	  1.2379e-01	  9.6636e-04	  9.5371e-02	  0.0000e+00	  1.6503e-07	  6.1496e-09	  6.4070e-01	  2.3891e-02	  1.1274e-02	  4.1998e-04	
           6	       react	           3	         -99	           0	          38	     11.4301	     6.78523	 -2.1738e-01	  6.0472e+00	  6.1252e+00	  1.2388e-01	  9.7167e-04	  9.5308e-02	  0.0000e+00	  1.7118e-07	  6.1492e-09	  6.6459e-01	  2.3891e-02	  1.1694e-02	  4.1994e-04	
           6	       react	           3	         -99	           0	          39	     11.4325	     6.78253	 -2.1738e-01	  6.0470e+00	  6.1254e+00	  1.2398e-01	  9.7705e-04	  9.5245e-02	  0.0000e+00	  1.7733e-07	  6.1489e-09	  6.8848e-01	  2.3891e-02	  1.2114e-02	  4.1990e-04	
           6	       react	           3	         -99	           0	          40	      11.435	     6.77982	 -2.1738e-01	  6.0469e+00	  6.1257e+00	  1.2407e-01	  9.8248e-04	  9.5181e-02	  0.0000e+00	  1.8348e-07	  6.1485e-09	  7.1237e-01	  2.3891e-02	  1.2534e-02	  4.1986e-04	
           6	       react	           3	         -99	           0	          41	     11.4375	     6.77709	 -2.1738e-01	  6.0467e+00	  6.1260e+00	  1.2417e-01	  9.8798e-04	  9.5116e-02	  0.0000e+00	  1.8963e-07	  6.1481e-09	  7.3626e-01	  2.3891e-02	  1.2954e-02	  4.1982e-04	
           6	       react	           3	         -99	           0	          42	       11.44	     6.77434	 -2.1738e-01	  6.0465e+00	  6.1263e+00	  1.2427e-01	  9.9353e-04	  9.5050e-02	  0.0000e+00	  1.9578e-07	  6.1478e-09	  7.6015e-01	  2.3891e-02	  1.3374e-02	  4.1978e-04	
           6	       react	           3	         -99	           0	          43	     11.4425	     6.77158	 -2.1738e-01	  6.0464e+00	  6.1265e+00	  1.2437e-01	  9.9915e-04	  9.4984e-02	  0.0000e+00	  2.0192e-07	  6.1474e-09	  7.8404e-01	  2.3891e-02	  1.3793e-02	  4.1974e-04	
           6	       react	           3	         -99	           0	          44	      11.445	     6.76881	 -2.1738e-01	  6.0462e+00	  6.1268e+00	  1.2447e-01	  1.0048e-03	  9.4917e-02	  0.0000e+00	  2.0807e-07	  6.1471e-09	  8.0793e-01	  2.3891e-02	  1.4213e-02	  4.1970e-04	
           6	       react	           3	         -99	           0	          45	     11.4475	     6.76601	 -2.1738e-01	  6.0460e+00	  6.1271e+00	  1.2457e-01	  1.0106e-03	  9.4849e-02	  0.0000e+00	  2.1422e-07	  6.1467e-09	  8.3183e-01	  2.3891e-02	  1.4633e-02	  4.1966e-04	
           6	       react	           3	         -99	           0	          46	     11.4501	     6.76321	 -2.1738e-01	  6.0458e+00	  6.1274e+00	  1.2467e-01	  1.0164e-03	  9.4781e-02	  0.0000e+00	  2.2036e-07	  6.1463e-09	  8.5572e-01	  2.3891e-02	  1.5052e-02	  4.1961e-04	
           6	       react	           3	         -99	           0	          47	     11.4526	     6.76038	 -2.1738e-01	  6.0457e+00	  6.1277e+00	  1.2478e-01	  1.0223e-03	  9.4712e-02	  0.0000e+00	  2.2651e-07	  6.1460e-09	  8.7961e-01	  2.3891e-02	  1.5472e-02	  4.1957e-04	
           6	       react	           3	         -99	           0	          48	     11.4552	     6.75754	 -2.1738e-01	  6.0455e+00	  6.1280e+00	  1.2488e-01	  1.0282e-03	  9.4642e-02	  0.0000e+00	  2.3266e-07	  6.1456e-09	  9.0350e-01	  2.3891e-02	  1.5892e-02	  4.1952e-04	
           6	       react	           3	         -99	           0	          49	     11.4578	     6.75468	 -2.1738e-01	  6.0453e+00	  6.1283e+00	  1.2499e-01	  1.0342e-03	  9.4571e-02	  0.0000e+00	  2.3880e-07	  6.1453e-09	  9.2739e-01	  2.3891e-02	  1.6311e-02	  4.1948e-04	
           6	       react	           3	         -99	           0	          50	     11.4604	      6.7518	 -2.1738e-01	  6.0451e+00	  6.1286e+00	  1.2510e-01	  1.0403e-03	  9.4500e-02	  0.0000e+00	  2.4495e-07	  6.1449e-09	  9.5128e-01	  2.3891e-02	  1.6730e-02	  4.1943e-04	
           6	       react	           3	         -99	           0	          51	      11.463	     6.74891	 -2.1738e-01	  6.0449e+00	  6.1289e+00	  1.2520e-01	  1.0465e-03	  9.4428e-02	  0.0000e+00	  2.5109e-07	  6.1445e-09	  9.7517e-01	  2.3891e-02	  1.7150e-02	  4.1938e-04	
           6	       react	           3	         -99	           0	          52	     11.4657	       6.746	 -2.1738e-01	  6.0447e+00	  6.1292e+00	  1.2531e-01	  1.0527e-03	  9.4355e-02	  0.0000e+00	  2.5724e-07	  6.1442e-09	  9.9907e-01	  2.3891e-02	  1.7569e-02	  4.1933e-04	
           6	       react	           3	         -99	           0	          53	     11.4683	     6.74307	 -2.1738e-01	  6.0445e+00	  6.1295e+00	  1.2543e-01	  1.0590e-03	  9.4281e-02	  0.0000e+00	  2.6338e-07	  6.1438e-09	  1.0230e+00	  2.3891e-02	  1.7988e-02	  4.1928e-04	
           6	       react	           3	         -99	           0	          54	      11.471	     6.74012	 -2.1738e-01	  6.0443e+00	  6.1298e+00	  1.2554e-01	  1.0654e-03	  9.4207e-02	  0.0000e+00	  2.6952e-07	  6.1434e-09	  1.0468e+00	  2.3891e-02	  1.8408e-02	  4.1923e-04	
           6	       react	           3	         -99	           0	          55	     11.4737	     6.73715	 -2.1738e-01	  6.0441e+00	  6.1301e+00	  1.2565e-01	  1.0719e-03	  9.4131e-02	  0.0000e+00	  2.7567e-07	  6.1430e-09	  1.0707e+00	  2.3891e-02	  1.8827e-02	  4.1918e-04	
           6	       react	           3	         -99	           0	          56	     11.4764	     6.73417	 -2.1738e-01	  6.0439e+00	  6.1305e+00	  1.2577e-01	  1.0784e-03	  9.4055e-02	  0.0000e+00	  2.8181e-07	  6.1427e-09	  1.0946e+00	  2.3891e-02	  1.9246e-02	  4.1913e-04	
           6	       react	           3	         -99	           0	          57	     11.4791	     6.73117	 -2.1738e-01	  6.0437e+00	  6.1308e+00	  1.2589e-01	  1.0851e-03	  9.3978e-02	  0.0000e+00	  2.8795e-07	  6.1423e-09	  1.1185e+00	  2.3891e-02	  1.9665e-02	  4.1908e-04	
           6	       react	           3	         -99	           0	          58	     11.4819	     6.72815	 -2.1738e-01	  6.0435e+00	  6.1311e+00	  1.2601e-01	  1.0918e-03	  9.3900e-02	  0.0000e+00	  2.9409e-07	  6.1419e-09	  1.1424e+00	  2.3891e-02	  2.0084e-02	  4.1902e-04	
           6	       react	           3	         -99	           0	          59	     11.4846	     6.72511	 -2.1738e-01	  6.0433e+00	  6.1315e+00	  1.2613e-01	  1.0986e-03	  9.3821e-02	  0.0000e+00	  3.0023e-07	  6.1415e-09	  1.1663e+00	  2.3892e-02	  2.0503e-02	  4.1897e-04	
           6	       react	           3	         -99	           0	          60	     11.4874	     6.72205	 -2.1738e-01	  6.0431e+00	  6.1318e+00	  1.2625e-01	  1.1054e-03	  9.3742e-02	  0.0000e+00	  3.0638e-07	  6.1412e-09	  1.1902e+00	  2.3892e-02	  2.0922e-02	  4.1891e-04	
           6	       react	           3	         -99	           0	          61	     11.4902	     6.71897	 -2.1738e-01	  6.0429e+00	  6.1321e+00	  1.2638e-01	  1.1124e-03	  9.3661e-02	  0.0000e+00	  3.1252e-07	  6.1408e-09	  1.2141e+00	  2.3892e-02	  2.1341e-02	  4.1886e-04	
           6	       react	           3	         -99	           0	          62	     11.4942	     6.71455	 -3.0959e-01	  6.0426e+00	  6.1326e+00	  1.2655e-01	  1.1224e-03	  9.3545e-02	  0.0000e+00	  3.2126e-07	  8.7452e-09	  1.2481e+00	  3.4027e-02	  2.1937e-02	  5.9644e-04	
           6	       react	           3	         -99	           0	          63	     11.4983	     6.71009	 -3.0959e-01	  6.0423e+00	  6.1331e+00	  1.2674e-01	  1.1327e-03	  9.3426e-02	  0.0000e+00	  3.3001e-07	  8.7444e-09	  1.2821e+00	  3.4027e-02	  2.2534e-02	  5.9632e-04	
           6	       react	           3	         -99	           0	          64	     11.5024	     6.70558	 -3.0959e-01	  6.0419e+00	  6.1337e+00	  1.2692e-01	  1.1431e-03	  9.3306e-02	  0.0000e+00	  3.3875e-07	  8.7436e-09	  1.3162e+00	  3.4027e-02	  2.3130e-02	  5.9620e-04	
           6	       react	           3	         -99	           0	          65	     11.5065	     6.70104	 -3.0959e-01	  6.0416e+00	  6.1342e+00	  1.2711e-01	  1.1538e-03	  9.3184e-02	  0.0000e+00	  3.4749e-07	  8.7428e-09	  1.3502e+00	  3.4027e-02	  2.3726e-02	  5.9607e-04	
           6	       react	           3	         -99	           0	          66	     11.5107	     6.69645	 -3.0959e-01	  6.0413e+00	  6.1347e+00	  1.2731e-01	  1.1646e-03	  9.3059e-02	  0.0000e+00	  3.5623e-07	  8.7420e-09	  1.3842e+00	  3.4027e-02	  2.4322e-02	  5.9594e-04	
           6	       react	           3	         -99	           0	          67	     11.5149	     6.69181	 -3.0959e-01	  6.0409e+00	  6.1353e+00	  1.2751e-01	  1.1756e-03	  9.2933e-02	  0.0000e+00	  3.6497e-07	  8.7412e-09	  1.4183e+00	  3.4027e-02	  2.4918e-02	  5.9581e-04	
           6	       react	           3	         -99	           0	          68	     11.5191	     6.68714	 -3.0959e-01	  6.0406e+00	  6.1358e+00	  1.2771e-01	  1.1869e-03	  9.2804e-02	  0.0000e+00	  3.7372e-07	  8.7404e-09	  1.4523e+00	  3.4027e-02	  2.5513e-02	  5.9567e-04	
           6	       react	           3	         -99	           0	          69	     11.5234	     6.68241	 -3.0959e-01	  6.0402e+00	  6.1364e+00	  1.2792e-01	  1.1983e-03	  9.2673e-02	  0.0000e+00	  3.8245e-07	  8.7396e-09	  1.4863e+00	  3.4027e-02	  2.6109e-02	  5.9553e-04	
           6	       react	           3	         -99	           0	          70	     11.5277	     6.67764	 -3.0959e-01	  6.0399e+00	  6.1370e+00	  1.2813e-01	  1.2100e-03	  9.2540e-02	  0.0000e+00	  3.9119e-07	  8.7388e-09	  1.5203e+00	  3.4027e-02	  2.6704e-02	  5.9538e-04	
           6	       react	           3	         -99	           0	          71	     11.5321	     6.67282	 -3.0959e-01	  6.0395e+00	  6.1376e+00	  1.2834e-01	  1.2220e-03	  9.2404e-02	  0.0000e+00	  3.9993e-07	  8.7379e-09	  1.5544e+00	  3.4027e-02	  2.7299e-02	  5.9523e-04	
           6	       react	           3	         -99	           0	          72	     11.5365	     6.66795	 -3.0959e-01	  6.0391e+00	  6.1382e+00	  1.2856e-01	  1.2341e-03	  9.2266e-02	  0.0000e+00	  4.0867e-07	  8.7371e-09	  1.5884e+00	  3.4027e-02	  2.7894e-02	  5.9508e-04	
           6	       react	           3	         -99	           0	          73	      11.541	     6.66303	 -3.0959e-01	  6.0387e+00	  6.1388e+00	  1.2878e-01	  1.2465e-03	  9.2126e-02	  0.0000e+00	  4.1740e-07	  8.7363e-09	  1.6224e+00	  3.4027e-02	  2.8489e-02	  5.9492e-04	
           6	       react	           3	         -99	           0	          74	     11.5455	     6.65806	 -3.0959e-01	  6.0384e+00	  6.1394e+00	  1.2901e-01	  1.2592e-03	  9.1982e-02	  0.0000e+00	  4.2614e-07	  8.7354e-09	  1.6564e+00	  3.4027e-02	  2.9084e-02	  5.9475e-04	
           6	       react	           3	         -99	           0	          75	       11.55	     6.65304	 -3.0959e-01	  6.0380e+00	  6.1400e+00	  1.2925e-01	  1.2721e-03	  9.1837e-02	  0.0000e+00	  4.3487e-07	  8.7346e-09	  1.6905e+00	  3.4027e-02	  2.9679e-02	  5.9459e-04	
           6	       react	           3	         -99	           0	          76	     11.5546	     6.64797	 -3.0959e-01	  6.0376e+00	  6.1407e+00	  1.2949e-01	  1.2853e-03	  9.1688e-02	  0.0000e+00	  4.4361e-07	  8.7337e-09	  1.7245e+00	  3.4027e-02	  3.0273e-02	  5.9441e-04	
           6	       react	           3	         -99	           0	          77	     11.5593	     6.64284	 -3.0959e-01	  6.0371e+00	  6.1413e+00	  1.2973e-01	  1.2987e-03	  9.1537e-02	  0.0000e+00	  4.5234e-07	  8.7328e-09	  1.7585e+00	  3.4027e-02	  3.0867e-02	  5.9423e-04	
           6	       react	           3	         -99	           0	          78	      11.564	     6.63766	 -3.0959e-01	  6.0367e+00	  6.1420e+00	  1.2998e-01	  1.3125e-03	  9.1383e-02	  0.0000e+00	  4.6107e-07	  8.7320e-09	  1.7926e+00	  3.4028e-02	  3.1461e-02	  5.9405e-04	
           6	       react	           3	         -99	           0	          79	     11.5688	     6.63242	 -3.0959e-01	  6.0363e+00	  6.1427e+00	  1.3024e-01	  1.3265e-03	  9.1226e-02	  0.0000e+00	  4.6980e-07	  8.7311e-09	  1.8266e+00	  3.4028e-02	  3.2055e-02	  5.9386e-04	
           6	       react	           3	         -99	           0	          80	     11.5736	     6.62712	 -3.0959e-01	  6.0358e+00	  6.1434e+00	  1.3050e-01	  1.3408e-03	  9.1066e-02	  0.0000e+00	  4.7853e-07	  8.7302e-09	  1.8606e+00	  3.4028e-02	  3.2649e-02	  5.9367e-04	
           6	       react	           3	         -99	           0	          81	     11.5784	     6.62176	 -3.0959e-01	  6.0354e+00	  6.1441e+00	  1.3077e-01	  1.3555e-03	  9.0903e-02	  0.0000e+00	  4.8726e-07	  8.7293e-09	  1.8946e+00	  3.4028e-02	  3.3242e-02	  5.9346e-04	
           6	       react	           3	         -99	           0	          82	     11.5833	     6.61635	 -3.0959e-01	  6.0349e+00	  6.1449e+00	  1.3104e-01	  1.3704e-03	  9.0737e-02	  0.0000e+00	  4.9599e-07	  8.7284e-09	  1.9287e+00	  3.4028e-02	  3.3836e-02	  5.9326e-04	
           6	       react	           3	         -99	           0	          83	     11.5883	     6.61087	 -3.0959e-01	  6.0344e+00	  6.1456e+00	  1.3132e-01	  1.3858e-03	  9.0567e-02	  0.0000e+00	  5.0472e-07	  8.7274e-09	  1.9627e+00	  3.4028e-02	  3.4429e-02	  5.9304e-04	
           6	       react	           3	         -99	           0	          84	     11.5933	     6.60533	 -3.0959e-01	  6.0339e+00	  6.1464e+00	  1.3161e-01	  1.4014e-03	  9.0394e-02	  0.0000e+00	  5.1345e-07	  8.7265e-09	  1.9967e+00	  3.4028e-02	  3.5022e-02	  5.9282e-04	
           6	       react	           3	         -99	           0	          85	     11.5984	     6.59972	 -3.0959e-01	  6.0335e+00	  6.1472e+00	  1.3190e-01	  1.4174e-03	  9.0217e-02	  0.0000e+00	  5.2217e-07	  8.7256e-09	  2.0307e+00	  3.4028e-02	  3.5614e-02	  5.9259e-04	
           6	       react	           3	         -99	           0	          86	     11.6036	     6.59405	 -3.0959e-01	  6.0329e+00	  6.1480e+00	  1.3220e-01	  1.4338e-03	  9.0037e-02	  0.0000e+00	  5.3090e-07	  8.7246e-09	  2.0648e+00	  3.4028e-02	  3.6206e-02	  5.9236e-04	
           6	       react	           3	         -99	           0	          87	     11.6088	     6.58831	 -3.0959e-01	  6.0324e+00	  6.1488e+00	  1.3251e-01	  1.4506e-03	  8.9854e-02	  0.0000e+00	  5.3962e-07	  8.7236e-09	  2.0988e+00	  3.4028e-02	  3.6799e-02	  5.9211e-04	
           6	       react	           3	         -99	           0	          88	      11.614	      6.5825	 -3.0959e-01	  6.0319e+00	  6.1496e+00	  1.3283e-01	  1.4677e-03	  8.9666e-02	  0.0000e+00	  5.4834e-07	  8.7227e-09	  2.1328e+00	  3.4028e-02	  3.7390e-02	  5.9186e-04	
           6	       react	           3	         -99	           0	          89	     11.6194	     6.57662	 -3.0959e-01	  6.0313e+00	  6.1505e+00	  1.3316e-01	  1.4853e-03	  8.9474e-02	  0.0000e+00	  5.5706e-07	  8.7217e-09	  2.1669e+00	  3.4028e-02	  3.7982e-02	  5.9160e-04	
           6	       react	           3	         -99	           0	          90	     11.6248	     6.57067	 -3.0959e-01	  6.0308e+00	  6.1514e+00	  1.3349e-01	  1.5033e-03	  8.9279e-02	  0.0000e+00	  5.6579e-07	  8.7207e-09	  2.2009e+00	  3.4028e-02	  3.8573e-02	  5.9133e-04	
           6	       react	           3	         -99	           0	          91	     11.6302	     6.56464	 -3.0959e-01	  6.0302e+00	  6.1523e+00	  1.3383e-01	  1.5217e-03	  8.9079e-02	  0.0000e+00	  5.7450e-07	  8.7196e-09	  2.2349e+00	  3.4028e-02	  3.9164e-02	  5.9105e-04	
           6	       react	           3	         -99	           0	          92	     11.6358	     6.55854	 -3.0959e-01	  6.0296e+00	  6.1532e+00	  1.3418e-01	  1.5406e-03	  8.8875e-02	  0.0000e+00	  5.8322e-07	  8.7186e-09	  2.2689e+00	  3.4029e-02	  3.9755e-02	  5.9076e-04	
