         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Cl	          Na	           S	           K	          Ca	          Mg	     Calcite	   d_Calcite	      Halite	    d_Halite	      Gypsum	    d_Gypsum	
           8	       react	           1	         -99	           0	          20	        11.3	     6.92978	 -1.5150e-01	  5.2933e+00	  5.3522e+00	  1.1648e-01	  7.3454e-04	  9.4875e-02	  0.0000e+00	  1.3349e-02	  1.2414e-08	  0.0000e+00	  0.0000e+00	  6.2477e-02	  2.1354e-04	
           8	       react	           1	         -99	           0	          21	     11.3014	     6.92822	 -1.5150e-01	  5.3086e+00	  5.3677e+00	  1.1659e-01	  7.3668e-04	  9.4923e-02	  0.0000e+00	  1.3349e-02	  1.2385e-08	  0.0000e+00	  0.0000e+00	  6.2691e-02	  2.1387e-04	
           8	       react	           1	         -99	           0	          22	     11.3028	     6.92666	 -1.5150e-01	  5.3241e+00	  5.3834e+00	  1.1670e-01	  7.3882e-04	  9.4972e-02	  0.0000e+00	  1.3349e-02	  1.2356e-08	  0.0000e+00	  0.0000e+00	  6.2905e-02	  2.1420e-04	
           8	       react	           1	         -99	           0	          23	     11.3042	     6.92509	 -1.5150e-01	  5.3396e+00	  5.3991e+00	  1.1681e-01	  7.4098e-04	  9.5020e-02	  0.0000e+00	  1.3349e-02	  1.2327e-08	  0.0000e+00	  0.0000e+00	  6.3120e-02	  2.1453e-04	
           8	       react	           1	         -99	           0	          24	     11.3056	     6.92351	 -1.5150e-01	  5.3553e+00	  5.4149e+00	  1.1692e-01	  7.4315e-04	  9.5068e-02	  0.0000e+00	  1.3349e-02	  1.2297e-08	  0.0000e+00	  0.0000e+00	  6.3335e-02	  2.1487e-04	
           8	       react	           1	         -99	           0	          25	      11.307	     6.92193	 -1.5150e-01	  5.3710e+00	  5.4308e+00	  1.1704e-01	  7.4533e-04	  9.5117e-02	  0.0000e+00	  1.3349e-02	  1.2268e-08	  0.0000e+00	  0.0000e+00	  6.3550e-02	  2.1520e-04	
           8	       react	           1	         -99	           0	          26	     11.3084	     6.92034	 -1.5150e-01	  5.3868e+00	  5.4468e+00	  1.1715e-01	  7.4753e-04	  9.5165e-02	  0.0000e+00	  1.3349e-02	  1.2238e-08	  0.0000e+00	  0.0000e+00	  6.3765e-02	  2.1554e-04	
           8	       react	           1	         -99	           0	          27	     11.3098	     6.91875	 -1.5150e-01	  5.4027e+00	  5.4629e+00	  1.1726e-01	  7.4974e-04	  9.5213e-02	  0.0000e+00	  1.3349e-02	  1.2208e-08	  0.0000e+00	  0.0000e+00	  6.3981e-02	  2.1587e-04	
           8	       react	           1	         -99	           0	          28	     11.3113	     6.91715	 -1.5150e-01	  5.4187e+00	  5.4791e+00	  1.1737e-01	  7.5196e-04	  9.5261e-02	  0.0000e+00	  1.3349e-02	  1.2179e-08	  0.0000e+00	  0.0000e+00	  6.4197e-02	  2.1621e-04	
           8	       react	           1	         -99	           0	          29	     11.3127	     6.91555	 -1.5150e-01	  5.4348e+00	  5.4954e+00	  1.1749e-01	  7.5419e-04	  9.5309e-02	  0.0000e+00	  1.3349e-02	  1.2148e-08	  0.0000e+00	  0.0000e+00	  6.4414e-02	  2.1655e-04	
           8	       react	           1	         -99	           0	          30	     11.3141	     6.91393	 -1.5150e-01	  5.4510e+00	  5.5117e+00	  1.1760e-01	  7.5644e-04	  9.5357e-02	  0.0000e+00	  1.3349e-02	  1.2118e-08	  0.0000e+00	  0.0000e+00	  6.4631e-02	  2.1689e-04	
           8	       react	           1	         -99	           0	          31	     11.3156	     6.91232	 -1.5150e-01	  5.4673e+00	  5.5282e+00	  1.1772e-01	  7.5870e-04	  9.5405e-02	  0.0000e+00	  1.3349e-02	  1.2088e-08	  0.0000e+00	  0.0000e+00	  6.4848e-02	  2.1723e-04	
           8	       react	           1	         -99	           0	          32	      11.317	     6.91069	 -1.5150e-01	  5.4837e+00	  5.5448e+00	  1.1783e-01	  7.6098e-04	  9.5453e-02	  0.0000e+00	  1.3349e-02	  1.2058e-08	  0.0000e+00	  0.0000e+00	  6.5066e-02	  2.1758e-04	
           8	       react	           1	         -99	           0	          33	     11.3185	     6.90906	 -1.5150e-01	  5.5002e+00	  5.5615e+00	  1.1795e-01	  7.6327e-04	  9.5500e-02	  0.0000e+00	  1.3349e-02	  1.2027e-08	  0.0000e+00	  0.0000e+00	  6.5284e-02	  2.1792e-04	
           8	       react	           1	         -99	           0	          34	     11.3206	     6.90671	 -2.1738e-01	  5.5241e+00	  5.5856e+00	  1.1811e-01	  7.6657e-04	  9.5568e-02	  0.0000e+00	  1.3349e-02	  1.7203e-08	  0.0000e+00	  0.0000e+00	  6.5597e-02	  3.1328e-04	
           8	       react	           1	         -99	           0	          35	     11.3227	     6.90435	 -2.1738e-01	  5.5481e+00	  5.6099e+00	  1.1828e-01	  7.6991e-04	  9.5636e-02	  0.0000e+00	  1.3349e-02	  1.7140e-08	  0.0000e+00	  0.0000e+00	  6.5911e-02	  3.1400e-04	
           8	       react	           1	         -99	           0	          36	     11.3248	     6.90197	 -2.1738e-01	  5.5724e+00	  5.6344e+00	  1.1844e-01	  7.7328e-04	  9.5704e-02	  0.0000e+00	  1.3349e-02	  1.7076e-08	  0.0000e+00	  0.0000e+00	  6.6226e-02	  3.1472e-04	
           8	       react	           1	         -99	           0	          37	     11.3269	     6.89959	 -2.1738e-01	  5.5969e+00	  5.6592e+00	  1.1861e-01	  7.7667e-04	  9.5772e-02	  0.0000e+00	  1.3349e-02	  1.7011e-08	  0.0000e+00	  0.0000e+00	  6.6541e-02	  3.1544e-04	
           8	       react	           1	         -99	           0	          38	     11.3291	     6.89718	 -2.1738e-01	  5.6215e+00	  5.6841e+00	  1.1878e-01	  7.8010e-04	  9.5839e-02	  0.0000e+00	  1.3349e-02	  1.6947e-08	  0.0000e+00	  0.0000e+00	  6.6857e-02	  3.1616e-04	
           8	       react	           1	         -99	           0	          39	     11.3312	     6.89477	 -2.1738e-01	  5.6464e+00	  5.7093e+00	  1.1895e-01	  7.8356e-04	  9.5906e-02	  0.0000e+00	  1.3349e-02	  1.6881e-08	  0.0000e+00	  0.0000e+00	  6.7174e-02	  3.1689e-04	
           8	       react	           1	         -99	           0	          40	     11.3334	     6.89234	 -2.1738e-01	  5.6716e+00	  5.7347e+00	  1.1912e-01	  7.8704e-04	  9.5973e-02	  0.0000e+00	  1.3349e-02	  1.6816e-08	  0.0000e+00	  0.0000e+00	  6.7492e-02	  3.1763e-04	
           8	       react	           1	         -99	           0	          41	     11.3356	     6.88989	 -2.1738e-01	  5.6969e+00	  5.7604e+00	  1.1929e-01	  7.9056e-04	  9.6040e-02	  0.0000e+00	  1.3349e-02	  1.6750e-08	  0.0000e+00	  0.0000e+00	  6.7810e-02	  3.1836e-04	
           8	       react	           1	         -99	           0	          42	     11.3378	     6.88744	 -2.1738e-01	  5.7225e+00	  5.7862e+00	  1.1946e-01	  7.9411e-04	  9.6106e-02	  0.0000e+00	  1.3349e-02	  1.6683e-08	  0.0000e+00	  0.0000e+00	  6.8129e-02	  3.1911e-04	
           8	       react	           1	         -99	           0	          43	       11.34	     6.88496	 -2.1738e-01	  5.7483e+00	  5.8123e+00	  1.1963e-01	  7.9769e-04	  9.6172e-02	  0.0000e+00	  1.3349e-02	  1.6617e-08	  0.0000e+00	  0.0000e+00	  6.8449e-02	  3.1985e-04	
           8	       react	           1	         -99	           0	          44	     11.3422	     6.88248	 -2.1738e-01	  5.7744e+00	  5.8387e+00	  1.1980e-01	  8.0131e-04	  9.6238e-02	  0.0000e+00	  1.3349e-02	  1.6549e-08	  0.0000e+00	  0.0000e+00	  6.8770e-02	  3.2060e-04	
           8	       react	           1	         -99	           0	          45	     11.3444	     6.87998	 -2.1738e-01	  5.8007e+00	  5.8652e+00	  1.1998e-01	  8.0496e-04	  9.6304e-02	  0.0000e+00	  1.3349e-02	  1.6482e-08	  0.0000e+00	  0.0000e+00	  6.9091e-02	  3.2135e-04	
           8	       react	           1	         -99	           0	          46	     11.3467	     6.87746	 -2.1738e-01	  5.8272e+00	  5.8921e+00	  1.2015e-01	  8.0864e-04	  9.6369e-02	  0.0000e+00	  1.3349e-02	  1.6414e-08	  0.0000e+00	  0.0000e+00	  6.9413e-02	  3.2211e-04	
           8	       react	           1	         -99	           0	          47	     11.3489	     6.87493	 -2.1738e-01	  5.8540e+00	  5.9191e+00	  1.2032e-01	  8.1235e-04	  9.6434e-02	  0.0000e+00	  1.3349e-02	  1.6345e-08	  0.0000e+00	  0.0000e+00	  6.9736e-02	  3.2287e-04	
           8	       react	           1	         -99	           0	          48	     11.3512	     6.87239	 -2.1738e-01	  5.8810e+00	  5.9465e+00	  1.2050e-01	  8.1610e-04	  9.6499e-02	  0.0000e+00	  1.3349e-02	  1.6276e-08	  0.0000e+00	  0.0000e+00	  7.0060e-02	  3.2363e-04	
           8	       react	           1	         -99	           0	          49	     11.3535	     6.86982	 -2.1738e-01	  5.9082e+00	  5.9740e+00	  1.2068e-01	  8.1989e-04	  9.6564e-02	  0.0000e+00	  1.3349e-02	  1.6207e-08	  0.0000e+00	  0.0000e+00	  7.0384e-02	  3.2440e-04	
           8	       react	           1	         -99	           0	          50	     11.3558	     6.86725	 -2.1738e-01	  5.9358e+00	  6.0019e+00	  1.2085e-01	  8.2370e-04	  9.6628e-02	  0.0000e+00	  1.3349e-02	  1.6137e-08	  0.0000e+00	  0.0000e+00	  7.0709e-02	  3.2517e-04	
           8	       react	           1	         -99	           0	          51	     11.3581	     6.86466	 -2.1738e-01	  5.9635e+00	  6.0299e+00	  1.2103e-01	  8.2756e-04	  9.6692e-02	  0.0000e+00	  1.3349e-02	  1.6067e-08	  0.0000e+00	  0.0000e+00	  7.1035e-02	  3.2595e-04	
           8	       react	           1	         -99	           0	          52	     11.3604	     6.86205	 -2.1738e-01	  5.9916e+00	  6.0583e+00	  1.2121e-01	  8.3145e-04	  9.6755e-02	  0.0000e+00	  1.3349e-02	  1.5996e-08	  0.0000e+00	  0.0000e+00	  7.1362e-02	  3.2673e-04	
           8	       react	           1	         -99	           0	          53	     11.3628	     6.85943	 -2.1738e-01	  6.0199e+00	  6.0869e+00	  1.2139e-01	  8.3538e-04	  9.6818e-02	  0.0000e+00	  1.3349e-02	  1.5925e-08	  0.0000e+00	  0.0000e+00	  7.1689e-02	  3.2751e-04	
           8	       react	           1	         -99	           0	          54	     11.3651	     6.85679	 -2.1738e-01	  6.0485e+00	  6.1158e+00	  1.2157e-01	  8.3934e-04	  9.6881e-02	  0.0000e+00	  1.3349e-02	  1.5853e-08	  0.0000e+00	  0.0000e+00	  7.2018e-02	  3.2830e-04	
           8	       react	           1	         -99	           0	          55	     11.3673	     6.85443	 -2.1738e-01	  6.0511e+00	  6.1188e+00	  1.2165e-01	  8.4335e-04	  9.6844e-02	  0.0000e+00	  1.3349e-02	  7.0949e-09	  2.1574e-02	  2.1574e-02	  7.2430e-02	  4.1189e-04	
