         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Cl	          Na	           S	           K	          Ca	          Mg	     Calcite	   d_Calcite	      Halite	    d_Halite	      Gypsum	    d_Gypsum	
          15	       react	           6	         -99	           0	          11	     11.4053	     6.81251	 -3.5000e-01	  6.0488e+00	  6.1226e+00	  1.2296e-01	  9.1894e-04	  9.5935e-02	  0.0000e+00	  1.0902e-07	  9.9068e-09	  4.2314e-01	  3.8467e-02	  7.4487e-03	  6.7677e-04	
          15	       react	           6	         -99	           0	          12	      11.409	      6.8084	 -3.5000e-01	  6.0486e+00	  6.1229e+00	  1.2310e-01	  9.2670e-04	  9.5843e-02	  0.0000e+00	  1.1893e-07	  9.9059e-09	  4.6160e-01	  3.8467e-02	  8.1254e-03	  6.7668e-04	
          15	       react	           6	         -99	           0	          13	     11.4128	     6.80426	 -3.5000e-01	  6.0483e+00	  6.1233e+00	  1.2323e-01	  9.3460e-04	  9.5749e-02	  0.0000e+00	  1.2883e-07	  9.9051e-09	  5.0007e-01	  3.8467e-02	  8.8020e-03	  6.7659e-04	
          15	       react	           6	         -99	           0	          14	     11.4166	     6.80008	 -3.5000e-01	  6.0481e+00	  6.1237e+00	  1.2337e-01	  9.4262e-04	  9.5653e-02	  0.0000e+00	  1.3874e-07	  9.9042e-09	  5.3854e-01	  3.8467e-02	  9.4785e-03	  6.7650e-04	
          15	       react	           6	         -99	           0	          15	     11.4204	     6.79586	 -3.5000e-01	  6.0479e+00	  6.1241e+00	  1.2352e-01	  9.5079e-04	  9.5556e-02	  0.0000e+00	  1.4864e-07	  9.9032e-09	  5.7700e-01	  3.8467e-02	  1.0155e-02	  6.7641e-04	
          15	       react	           6	         -99	           0	          16	     11.4243	      6.7916	 -3.5000e-01	  6.0476e+00	  6.1246e+00	  1.2366e-01	  9.5910e-04	  9.5457e-02	  0.0000e+00	  1.5854e-07	  9.9023e-09	  6.1547e-01	  3.8467e-02	  1.0831e-02	  6.7631e-04	
          15	       react	           6	         -99	           0	          17	     11.4282	     6.78731	 -3.5000e-01	  6.0473e+00	  6.1250e+00	  1.2381e-01	  9.6756e-04	  9.5357e-02	  0.0000e+00	  1.6845e-07	  9.9014e-09	  6.5394e-01	  3.8467e-02	  1.1507e-02	  6.7622e-04	
          15	       react	           6	         -99	           0	          18	     11.4321	     6.78297	 -3.5000e-01	  6.0471e+00	  6.1254e+00	  1.2396e-01	  9.7617e-04	  9.5255e-02	  0.0000e+00	  1.7835e-07	  9.9005e-09	  6.9240e-01	  3.8467e-02	  1.2184e-02	  6.7612e-04	
          15	       react	           6	         -99	           0	          19	     11.4361	      6.7786	 -3.5000e-01	  6.0468e+00	  6.1258e+00	  1.2412e-01	  9.8493e-04	  9.5152e-02	  0.0000e+00	  1.8825e-07	  9.8996e-09	  7.3087e-01	  3.8467e-02	  1.2860e-02	  6.7601e-04	
          15	       react	           6	         -99	           0	          20	     11.4401	     6.77419	 -3.5000e-01	  6.0465e+00	  6.1263e+00	  1.2427e-01	  9.9385e-04	  9.5046e-02	  0.0000e+00	  1.9814e-07	  9.8987e-09	  7.6934e-01	  3.8467e-02	  1.3535e-02	  6.7591e-04	
          15	       react	           6	         -99	           0	          21	     11.4441	     6.76973	 -3.5000e-01	  6.0463e+00	  6.1267e+00	  1.2443e-01	  1.0029e-03	  9.4939e-02	  0.0000e+00	  2.0804e-07	  9.8977e-09	  8.0781e-01	  3.8467e-02	  1.4211e-02	  6.7580e-04	
          15	       react	           6	         -99	           0	          22	     11.4482	     6.76524	 -3.5000e-01	  6.0460e+00	  6.1272e+00	  1.2460e-01	  1.0122e-03	  9.4830e-02	  0.0000e+00	  2.1794e-07	  9.8968e-09	  8.4627e-01	  3.8467e-02	  1.4887e-02	  6.7569e-04	
          15	       react	           6	         -99	           0	          23	     11.4523	      6.7607	 -3.5000e-01	  6.0457e+00	  6.1276e+00	  1.2476e-01	  1.0216e-03	  9.4720e-02	  0.0000e+00	  2.2784e-07	  9.8959e-09	  8.8474e-01	  3.8467e-02	  1.5563e-02	  6.7557e-04	
          15	       react	           6	         -99	           0	          24	     11.4565	     6.75612	 -3.5000e-01	  6.0454e+00	  6.1281e+00	  1.2493e-01	  1.0312e-03	  9.4607e-02	  0.0000e+00	  2.3773e-07	  9.8949e-09	  9.2321e-01	  3.8467e-02	  1.6238e-02	  6.7546e-04	
          15	       react	           6	         -99	           0	          25	     11.4607	     6.75149	 -3.5000e-01	  6.0451e+00	  6.1286e+00	  1.2511e-01	  1.0410e-03	  9.4492e-02	  0.0000e+00	  2.4762e-07	  9.8940e-09	  9.6168e-01	  3.8467e-02	  1.6913e-02	  6.7534e-04	
          15	       react	           6	         -99	           0	          26	     11.4649	     6.74682	 -3.5000e-01	  6.0448e+00	  6.1291e+00	  1.2528e-01	  1.0510e-03	  9.4376e-02	  0.0000e+00	  2.5752e-07	  9.8930e-09	  1.0001e+00	  3.8467e-02	  1.7589e-02	  6.7521e-04	
          15	       react	           6	         -99	           0	          27	     11.4692	      6.7421	 -3.5000e-01	  6.0445e+00	  6.1296e+00	  1.2546e-01	  1.0611e-03	  9.4257e-02	  0.0000e+00	  2.6741e-07	  9.8921e-09	  1.0386e+00	  3.8467e-02	  1.8264e-02	  6.7509e-04	
          15	       react	           6	         -99	           0	          28	     11.4735	     6.73734	 -3.5000e-01	  6.0441e+00	  6.1301e+00	  1.2565e-01	  1.0715e-03	  9.4136e-02	  0.0000e+00	  2.7730e-07	  9.8911e-09	  1.0771e+00	  3.8468e-02	  1.8939e-02	  6.7495e-04	
          15	       react	           6	         -99	           0	          29	     11.4779	     6.73253	 -3.5000e-01	  6.0438e+00	  6.1306e+00	  1.2584e-01	  1.0821e-03	  9.4013e-02	  0.0000e+00	  2.8719e-07	  9.8901e-09	  1.1155e+00	  3.8468e-02	  1.9613e-02	  6.7482e-04	
          15	       react	           6	         -99	           0	          30	     11.4823	     6.72767	 -3.5000e-01	  6.0435e+00	  6.1312e+00	  1.2603e-01	  1.0928e-03	  9.3888e-02	  0.0000e+00	  2.9708e-07	  9.8892e-09	  1.1540e+00	  3.8468e-02	  2.0288e-02	  6.7468e-04	
          15	       react	           6	         -99	           0	          31	     11.4868	     6.72276	 -3.5000e-01	  6.0432e+00	  6.1317e+00	  1.2622e-01	  1.1038e-03	  9.3760e-02	  0.0000e+00	  3.0697e-07	  9.8882e-09	  1.1925e+00	  3.8468e-02	  2.0963e-02	  6.7454e-04	
          15	       react	           6	         -99	           0	          32	     11.4913	      6.7178	 -3.5000e-01	  6.0428e+00	  6.1323e+00	  1.2642e-01	  1.1150e-03	  9.3630e-02	  0.0000e+00	  3.1685e-07	  9.8872e-09	  1.2309e+00	  3.8468e-02	  2.1637e-02	  6.7439e-04	
          15	       react	           6	         -99	           0	          33	     11.4958	     6.71278	 -3.5000e-01	  6.0425e+00	  6.1328e+00	  1.2663e-01	  1.1265e-03	  9.3498e-02	  0.0000e+00	  3.2674e-07	  9.8862e-09	  1.2694e+00	  3.8468e-02	  2.2311e-02	  6.7424e-04	
          15	       react	           6	         -99	           0	          34	     11.5004	     6.70772	 -3.5000e-01	  6.0421e+00	  6.1334e+00	  1.2684e-01	  1.1382e-03	  9.3363e-02	  0.0000e+00	  3.3663e-07	  9.8852e-09	  1.3079e+00	  3.8468e-02	  2.2985e-02	  6.7408e-04	
          15	       react	           6	         -99	           0	          35	     11.5051	      6.7026	 -3.5000e-01	  6.0417e+00	  6.1340e+00	  1.2705e-01	  1.1501e-03	  9.3226e-02	  0.0000e+00	  3.4651e-07	  9.8842e-09	  1.3464e+00	  3.8468e-02	  2.3659e-02	  6.7392e-04	
          15	       react	           6	         -99	           0	          36	     11.5098	     6.69743	 -3.5000e-01	  6.0414e+00	  6.1346e+00	  1.2727e-01	  1.1623e-03	  9.3086e-02	  0.0000e+00	  3.5639e-07	  9.8832e-09	  1.3848e+00	  3.8468e-02	  2.4333e-02	  6.7376e-04	
          15	       react	           6	         -99	           0	          37	     11.5145	     6.69219	 -3.5000e-01	  6.0410e+00	  6.1352e+00	  1.2749e-01	  1.1747e-03	  9.2943e-02	  0.0000e+00	  3.6628e-07	  9.8822e-09	  1.4233e+00	  3.8468e-02	  2.5007e-02	  6.7359e-04	
          15	       react	           6	         -99	           0	          38	     11.5193	     6.68691	 -3.5000e-01	  6.0406e+00	  6.1358e+00	  1.2772e-01	  1.1874e-03	  9.2798e-02	  0.0000e+00	  3.7616e-07	  9.8811e-09	  1.4618e+00	  3.8468e-02	  2.5680e-02	  6.7341e-04	
          15	       react	           6	         -99	           0	          39	     11.5242	     6.68156	 -3.5000e-01	  6.0402e+00	  6.1365e+00	  1.2795e-01	  1.2004e-03	  9.2649e-02	  0.0000e+00	  3.8604e-07	  9.8801e-09	  1.5002e+00	  3.8468e-02	  2.6353e-02	  6.7323e-04	
          15	       react	           6	         -99	           0	          40	     11.5291	     6.67615	 -3.5000e-01	  6.0398e+00	  6.1371e+00	  1.2819e-01	  1.2137e-03	  9.2498e-02	  0.0000e+00	  3.9592e-07	  9.8790e-09	  1.5387e+00	  3.8468e-02	  2.7026e-02	  6.7304e-04	
          15	       react	           6	         -99	           0	          41	      11.534	     6.67068	 -3.5000e-01	  6.0393e+00	  6.1378e+00	  1.2844e-01	  1.2273e-03	  9.2344e-02	  0.0000e+00	  4.0579e-07	  9.8780e-09	  1.5772e+00	  3.8468e-02	  2.7699e-02	  6.7285e-04	
          15	       react	           6	         -99	           0	          42	     11.5391	     6.66515	 -3.5000e-01	  6.0389e+00	  6.1385e+00	  1.2869e-01	  1.2412e-03	  9.2186e-02	  0.0000e+00	  4.1567e-07	  9.8769e-09	  1.6156e+00	  3.8468e-02	  2.8372e-02	  6.7265e-04	
          15	       react	           6	         -99	           0	          43	     11.5441	     6.65955	 -3.5000e-01	  6.0385e+00	  6.1392e+00	  1.2894e-01	  1.2554e-03	  9.2026e-02	  0.0000e+00	  4.2555e-07	  9.8758e-09	  1.6541e+00	  3.8468e-02	  2.9044e-02	  6.7244e-04	
          15	       react	           6	         -99	           0	          44	     11.5493	     6.65389	 -3.5000e-01	  6.0380e+00	  6.1399e+00	  1.2921e-01	  1.2699e-03	  9.1861e-02	  0.0000e+00	  4.3542e-07	  9.8748e-09	  1.6926e+00	  3.8468e-02	  2.9716e-02	  6.7223e-04	
          15	       react	           6	         -99	           0	          45	     11.5545	     6.64816	 -3.5000e-01	  6.0376e+00	  6.1406e+00	  1.2948e-01	  1.2848e-03	  9.1694e-02	  0.0000e+00	  4.4530e-07	  9.8737e-09	  1.7310e+00	  3.8468e-02	  3.0388e-02	  6.7201e-04	
          15	       react	           6	         -99	           0	          46	     11.5597	     6.64236	 -3.5000e-01	  6.0371e+00	  6.1414e+00	  1.2975e-01	  1.3000e-03	  9.1523e-02	  0.0000e+00	  4.5517e-07	  9.8725e-09	  1.7695e+00	  3.8468e-02	  3.1060e-02	  6.7178e-04	
          15	       react	           6	         -99	           0	          47	     11.5651	     6.63649	 -3.5000e-01	  6.0366e+00	  6.1422e+00	  1.3004e-01	  1.3156e-03	  9.1348e-02	  0.0000e+00	  4.6504e-07	  9.8714e-09	  1.8080e+00	  3.8469e-02	  3.1732e-02	  6.7155e-04	
          15	       react	           6	         -99	           0	          48	     11.5704	     6.63055	 -3.5000e-01	  6.0361e+00	  6.1430e+00	  1.3033e-01	  1.3315e-03	  9.1170e-02	  0.0000e+00	  4.7491e-07	  9.8703e-09	  1.8464e+00	  3.8469e-02	  3.2403e-02	  6.7130e-04	
          15	       react	           6	         -99	           0	          49	     11.5759	     6.62453	 -3.5000e-01	  6.0356e+00	  6.1438e+00	  1.3063e-01	  1.3479e-03	  9.0987e-02	  0.0000e+00	  4.8478e-07	  9.8691e-09	  1.8849e+00	  3.8469e-02	  3.3074e-02	  6.7105e-04	
          15	       react	           6	         -99	           0	          50	     11.5814	     6.61844	 -3.5000e-01	  6.0351e+00	  6.1446e+00	  1.3093e-01	  1.3646e-03	  9.0801e-02	  0.0000e+00	  4.9465e-07	  9.8680e-09	  1.9234e+00	  3.8469e-02	  3.3745e-02	  6.7079e-04	
          15	       react	           6	         -99	           0	          51	      11.587	     6.61227	 -3.5000e-01	  6.0346e+00	  6.1454e+00	  1.3125e-01	  1.3818e-03	  9.0610e-02	  0.0000e+00	  5.0451e-07	  9.8668e-09	  1.9618e+00	  3.8469e-02	  3.4415e-02	  6.7052e-04	
          15	       react	           6	         -99	           0	          52	     11.5927	     6.60602	 -3.5000e-01	  6.0340e+00	  6.1463e+00	  1.3157e-01	  1.3994e-03	  9.0416e-02	  0.0000e+00	  5.1438e-07	  9.8656e-09	  2.0003e+00	  3.8469e-02	  3.5086e-02	  6.7024e-04	
          15	       react	           6	         -99	           0	          53	     11.5984	     6.59969	 -3.5000e-01	  6.0334e+00	  6.1472e+00	  1.3190e-01	  1.4175e-03	  9.0216e-02	  0.0000e+00	  5.2424e-07	  9.8644e-09	  2.0388e+00	  3.8469e-02	  3.5756e-02	  6.6995e-04	
          15	       react	           6	         -99	           0	          54	     11.6043	     6.59327	 -3.5000e-01	  6.0329e+00	  6.1481e+00	  1.3225e-01	  1.4361e-03	  9.0012e-02	  0.0000e+00	  5.3411e-07	  9.8632e-09	  2.0773e+00	  3.8469e-02	  3.6425e-02	  6.6965e-04	
          15	       react	           6	         -99	           0	          55	     11.6102	     6.58676	 -3.5000e-01	  6.0323e+00	  6.1490e+00	  1.3260e-01	  1.4551e-03	  8.9804e-02	  0.0000e+00	  5.4397e-07	  9.8620e-09	  2.1157e+00	  3.8469e-02	  3.7095e-02	  6.6933e-04	
          15	       react	           6	         -99	           0	          56	     11.6162	     6.58017	 -3.5000e-01	  6.0317e+00	  6.1500e+00	  1.3296e-01	  1.4747e-03	  8.9590e-02	  0.0000e+00	  5.5383e-07	  9.8607e-09	  2.1542e+00	  3.8469e-02	  3.7764e-02	  6.6901e-04	
          15	       react	           6	         -99	           0	          57	     11.6222	     6.57348	 -3.5000e-01	  6.0310e+00	  6.1510e+00	  1.3333e-01	  1.4948e-03	  8.9372e-02	  0.0000e+00	  5.6369e-07	  9.8594e-09	  2.1927e+00	  3.8469e-02	  3.8432e-02	  6.6867e-04	
          15	       react	           6	         -99	           0	          58	     11.6284	     6.56671	 -3.5000e-01	  6.0304e+00	  6.1520e+00	  1.3371e-01	  1.5154e-03	  8.9148e-02	  0.0000e+00	  5.7355e-07	  9.8581e-09	  2.2311e+00	  3.8470e-02	  3.9101e-02	  6.6832e-04	
          15	       react	           6	         -99	           0	          59	     11.6346	     6.55983	 -3.5000e-01	  6.0297e+00	  6.1530e+00	  1.3411e-01	  1.5366e-03	  8.8918e-02	  0.0000e+00	  5.8340e-07	  9.8568e-09	  2.2696e+00	  3.8470e-02	  3.9769e-02	  6.6795e-04	
          15	       react	           6	         -99	           0	          60	     11.6409	     6.55285	 -3.5000e-01	  6.0291e+00	  6.1541e+00	  1.3452e-01	  1.5584e-03	  8.8683e-02	  0.0000e+00	  5.9326e-07	  9.8555e-09	  2.3081e+00	  3.8470e-02	  4.0436e-02	  6.6757e-04	
          15	       react	           6	         -99	           0	          61	     11.6473	     6.54578	 -3.5000e-01	  6.0284e+00	  6.1552e+00	  1.3494e-01	  1.5809e-03	  8.8442e-02	  0.0000e+00	  6.0311e-07	  9.8541e-09	  2.3465e+00	  3.8470e-02	  4.1103e-02	  6.6718e-04	
          15	       react	           6	         -99	           0	          62	     11.6539	     6.53859	 -3.5000e-01	  6.0276e+00	  6.1563e+00	  1.3537e-01	  1.6040e-03	  8.8195e-02	  0.0000e+00	  6.1297e-07	  9.8527e-09	  2.3850e+00	  3.8470e-02	  4.1770e-02	  6.6677e-04	
          15	       react	           6	         -99	           0	          63	     11.6605	      6.5313	 -3.5000e-01	  6.0269e+00	  6.1575e+00	  1.3581e-01	  1.6278e-03	  8.7942e-02	  0.0000e+00	  6.2282e-07	  9.8513e-09	  2.4235e+00	  3.8470e-02	  4.2436e-02	  6.6634e-04	
          15	       react	           6	         -99	           0	          64	     11.6672	      6.5239	 -3.5000e-01	  6.0261e+00	  6.1587e+00	  1.3628e-01	  1.6523e-03	  8.7682e-02	  0.0000e+00	  6.3267e-07	  9.8499e-09	  2.4619e+00	  3.8470e-02	  4.3102e-02	  6.6589e-04	
          15	       react	           6	         -99	           0	          65	      11.674	     6.51638	 -3.5000e-01	  6.0253e+00	  6.1599e+00	  1.3675e-01	  1.6776e-03	  8.7415e-02	  0.0000e+00	  6.4252e-07	  9.8484e-09	  2.5004e+00	  3.8470e-02	  4.3768e-02	  6.6542e-04	
          15	       react	           6	         -99	           0	          66	     11.6809	     6.50874	 -3.5000e-01	  6.0245e+00	  6.1612e+00	  1.3724e-01	  1.7036e-03	  8.7142e-02	  0.0000e+00	  6.5236e-07	  9.8469e-09	  2.5389e+00	  3.8471e-02	  4.4433e-02	  6.6494e-04	
          15	       react	           6	         -99	           0	          67	      11.688	     6.50098	 -3.5000e-01	  6.0237e+00	  6.1625e+00	  1.3775e-01	  1.7305e-03	  8.6860e-02	  0.0000e+00	  6.6221e-07	  9.8454e-09	  2.5774e+00	  3.8471e-02	  4.5097e-02	  6.6443e-04	
          15	       react	           6	         -99	           0	          68	     11.6951	     6.49309	 -3.5000e-01	  6.0228e+00	  6.1639e+00	  1.3828e-01	  1.7582e-03	  8.6571e-02	  0.0000e+00	  6.7205e-07	  9.8439e-09	  2.6158e+00	  3.8471e-02	  4.5761e-02	  6.6390e-04	
          15	       react	           6	         -99	           0	          69	     11.7024	     6.48507	 -3.5000e-01	  6.0219e+00	  6.1653e+00	  1.3882e-01	  1.7868e-03	  8.6275e-02	  0.0000e+00	  6.8189e-07	  9.8423e-09	  2.6543e+00	  3.8471e-02	  4.6424e-02	  6.6334e-04	
          15	       react	           6	         -99	           0	          70	     11.7098	     6.47692	 -3.5000e-01	  6.0210e+00	  6.1667e+00	  1.3939e-01	  1.8164e-03	  8.5969e-02	  0.0000e+00	  6.9173e-07	  9.8406e-09	  2.6928e+00	  3.8471e-02	  4.7087e-02	  6.6276e-04	
          15	       react	           6	         -99	           0	          71	     11.7173	     6.46862	 -3.5000e-01	  6.0200e+00	  6.1682e+00	  1.3997e-01	  1.8470e-03	  8.5656e-02	  0.0000e+00	  7.0157e-07	  9.8390e-09	  2.7312e+00	  3.8471e-02	  4.7749e-02	  6.6215e-04	
          15	       react	           6	         -99	           0	          72	      11.725	     6.46019	 -3.5000e-01	  6.0190e+00	  6.1697e+00	  1.4058e-01	  1.8786e-03	  8.5333e-02	  0.0000e+00	  7.1141e-07	  9.8373e-09	  2.7697e+00	  3.8472e-02	  4.8411e-02	  6.6152e-04	
          15	       react	           6	         -99	           0	          73	     11.7328	      6.4516	 -3.5000e-01	  6.0180e+00	  6.1713e+00	  1.4121e-01	  1.9113e-03	  8.5000e-02	  0.0000e+00	  7.2125e-07	  9.8355e-09	  2.8082e+00	  3.8472e-02	  4.9072e-02	  6.6085e-04	
          15	       react	           6	         -99	           0	          74	     11.7407	     6.44285	 -3.5000e-01	  6.0169e+00	  6.1730e+00	  1.4187e-01	  1.9452e-03	  8.4658e-02	  0.0000e+00	  7.3108e-07	  9.8337e-09	  2.8467e+00	  3.8472e-02	  4.9732e-02	  6.6015e-04	
          15	       react	           6	         -99	           0	          75	     11.7488	     6.43395	 -3.5000e-01	  6.0158e+00	  6.1747e+00	  1.4255e-01	  1.9803e-03	  8.4306e-02	  0.0000e+00	  7.4091e-07	  9.8319e-09	  2.8851e+00	  3.8472e-02	  5.0391e-02	  6.5941e-04	
          15	       react	           6	         -99	           0	          76	      11.757	     6.42488	 -3.5000e-01	  6.0147e+00	  6.1765e+00	  1.4325e-01	  2.0167e-03	  8.3943e-02	  0.0000e+00	  7.5074e-07	  9.8299e-09	  2.9236e+00	  3.8472e-02	  5.1050e-02	  6.5864e-04	
          15	       react	           6	         -99	           0	          77	     11.7654	     6.41563	 -3.5000e-01	  6.0135e+00	  6.1783e+00	  1.4399e-01	  2.0544e-03	  8.3569e-02	  0.0000e+00	  7.6057e-07	  9.8280e-09	  2.9621e+00	  3.8473e-02	  5.1708e-02	  6.5783e-04	
          15	       react	           6	         -99	           0	          78	     11.7739	     6.40621	 -3.5000e-01	  6.0122e+00	  6.1802e+00	  1.4476e-01	  2.0936e-03	  8.3183e-02	  0.0000e+00	  7.7040e-07	  9.8260e-09	  3.0006e+00	  3.8473e-02	  5.2365e-02	  6.5698e-04	
          15	       react	           6	         -99	           0	          79	     11.7826	      6.3966	 -3.5000e-01	  6.0109e+00	  6.1822e+00	  1.4555e-01	  2.1343e-03	  8.2784e-02	  0.0000e+00	  7.8022e-07	  9.8239e-09	  3.0390e+00	  3.8473e-02	  5.3021e-02	  6.5608e-04	
          15	       react	           6	         -99	           0	          80	     11.7915	     6.38679	 -3.5000e-01	  6.0096e+00	  6.1842e+00	  1.4639e-01	  2.1767e-03	  8.2373e-02	  0.0000e+00	  7.9004e-07	  9.8217e-09	  3.0775e+00	  3.8473e-02	  5.3676e-02	  6.5513e-04	
          15	       react	           6	         -99	           0	          81	     11.8006	     6.37679	 -3.5000e-01	  6.0082e+00	  6.1864e+00	  1.4726e-01	  2.2207e-03	  8.1949e-02	  0.0000e+00	  7.9986e-07	  9.8195e-09	  3.1160e+00	  3.8474e-02	  5.4330e-02	  6.5413e-04	
          15	       react	           6	         -99	           0	          82	     11.8098	     6.36657	 -3.5000e-01	  6.0067e+00	  6.1886e+00	  1.4817e-01	  2.2666e-03	  8.1510e-02	  0.0000e+00	  8.0968e-07	  9.8172e-09	  3.1544e+00	  3.8474e-02	  5.4983e-02	  6.5308e-04	
          15	       react	           6	         -99	           0	          83	     11.8193	     6.35613	 -3.5000e-01	  6.0052e+00	  6.1909e+00	  1.4912e-01	  2.3144e-03	  8.1057e-02	  0.0000e+00	  8.1949e-07	  9.8148e-09	  3.1929e+00	  3.8474e-02	  5.5635e-02	  6.5196e-04	
          15	       react	           6	         -99	           0	          84	      11.829	     6.34547	 -3.5000e-01	  6.0036e+00	  6.1933e+00	  1.5012e-01	  2.3642e-03	  8.0588e-02	  0.0000e+00	  8.2931e-07	  9.8124e-09	  3.2314e+00	  3.8475e-02	  5.6286e-02	  6.5078e-04	
          15	       react	           6	         -99	           0	          85	     11.8388	     6.33456	 -3.5000e-01	  6.0019e+00	  6.1958e+00	  1.5117e-01	  2.4163e-03	  8.0102e-02	  0.0000e+00	  8.3912e-07	  9.8098e-09	  3.2699e+00	  3.8475e-02	  5.6935e-02	  6.4953e-04	
          15	       react	           6	         -99	           0	          86	      11.849	     6.32341	 -3.5000e-01	  6.0002e+00	  6.1984e+00	  1.5226e-01	  2.4707e-03	  7.9600e-02	  0.0000e+00	  8.4892e-07	  9.8071e-09	  3.3083e+00	  3.8475e-02	  5.7584e-02	  6.4821e-04	
          15	       react	           6	         -99	           0	          87	     11.8593	     6.31199	 -3.5000e-01	  5.9984e+00	  6.2012e+00	  1.5342e-01	  2.5276e-03	  7.9079e-02	  0.0000e+00	  8.5873e-07	  9.8043e-09	  3.3468e+00	  3.8476e-02	  5.8230e-02	  6.4681e-04	
          15	       react	           6	         -99	           0	          88	     11.8699	      6.3003	 -3.5000e-01	  5.9965e+00	  6.2040e+00	  1.5463e-01	  2.5872e-03	  7.8540e-02	  0.0000e+00	  8.6853e-07	  9.8014e-09	  3.3853e+00	  3.8476e-02	  5.8876e-02	  6.4532e-04	
          15	       react	           6	         -99	           0	          89	     11.8807	     6.28833	 -3.5000e-01	  5.9945e+00	  6.2070e+00	  1.5591e-01	  2.6496e-03	  7.7980e-02	  0.0000e+00	  8.7833e-07	  9.7984e-09	  3.4238e+00	  3.8477e-02	  5.9519e-02	  6.4373e-04	
          15	       react	           6	         -99	           0	          90	     11.8919	     6.27605	 -3.5000e-01	  5.9923e+00	  6.2102e+00	  1.5725e-01	  2.7152e-03	  7.7400e-02	  0.0000e+00	  8.8812e-07	  9.7953e-09	  3.4623e+00	  3.8477e-02	  6.0161e-02	  6.4205e-04	
          15	       react	           6	         -99	           0	          91	     11.9033	     6.26346	 -3.5000e-01	  5.9901e+00	  6.2135e+00	  1.5868e-01	  2.7841e-03	  7.6797e-02	  0.0000e+00	  8.9791e-07	  9.7920e-09	  3.5007e+00	  3.8478e-02	  6.0802e-02	  6.4025e-04	
          15	       react	           6	         -99	           0	          92	      11.915	     6.25053	 -3.5000e-01	  5.9878e+00	  6.2170e+00	  1.6018e-01	  2.8565e-03	  7.6170e-02	  0.0000e+00	  9.0770e-07	  9.7885e-09	  3.5392e+00	  3.8478e-02	  6.1440e-02	  6.3834e-04	
