         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Cl	          Na	           S	           K	          Ca	          Mg	     Calcite	   d_Calcite	      Halite	    d_Halite	      Gypsum	    d_Gypsum	
          13	       react	           1	         -99	           0	          17	     11.3266	     6.89988	 -3.5000e-01	  5.6073e+00	  5.6695e+00	  1.1865e-01	  7.7603e-04	  9.5825e-02	  0.0000e+00	  2.2248e-02	  2.7377e-08	  0.0000e+00	  0.0000e+00	  1.1469e-01	  5.0804e-04	
          13	       react	           1	         -99	           0	          18	     11.3301	     6.89601	 -3.5000e-01	  5.6472e+00	  5.7099e+00	  1.1892e-01	  7.8155e-04	  9.5934e-02	  0.0000e+00	  2.2248e-02	  2.7209e-08	  0.0000e+00	  0.0000e+00	  1.1520e-01	  5.0992e-04	
          13	       react	           1	         -99	           0	          19	     11.3336	      6.8921	 -3.5000e-01	  5.6876e+00	  5.7508e+00	  1.1919e-01	  7.8715e-04	  9.6041e-02	  0.0000e+00	  2.2248e-02	  2.7040e-08	  0.0000e+00	  0.0000e+00	  1.1571e-01	  5.1181e-04	
          13	       react	           1	         -99	           0	          20	     11.3371	     6.88816	 -3.5000e-01	  5.7287e+00	  5.7923e+00	  1.1946e-01	  7.9283e-04	  9.6148e-02	  0.0000e+00	  2.2248e-02	  2.6868e-08	  0.0000e+00	  0.0000e+00	  1.1623e-01	  5.1373e-04	
          13	       react	           1	         -99	           0	          21	     11.3406	     6.88417	 -3.5000e-01	  5.7703e+00	  5.8344e+00	  1.1974e-01	  7.9860e-04	  9.6254e-02	  0.0000e+00	  2.2249e-02	  2.6695e-08	  0.0000e+00	  0.0000e+00	  1.1674e-01	  5.1566e-04	
          13	       react	           1	         -99	           0	          22	     11.3442	     6.88016	 -3.5000e-01	  5.8126e+00	  5.8771e+00	  1.2002e-01	  8.0445e-04	  9.6360e-02	  0.0000e+00	  2.2249e-02	  2.6520e-08	  0.0000e+00	  0.0000e+00	  1.1726e-01	  5.1760e-04	
          13	       react	           1	         -99	           0	          23	     11.3479	      6.8761	 -3.5000e-01	  5.8555e+00	  5.9205e+00	  1.2030e-01	  8.1038e-04	  9.6464e-02	  0.0000e+00	  2.2249e-02	  2.6344e-08	  0.0000e+00	  0.0000e+00	  1.1778e-01	  5.1956e-04	
          13	       react	           1	         -99	           0	          24	     11.3515	       6.872	 -3.5000e-01	  5.8990e+00	  5.9645e+00	  1.2058e-01	  8.1641e-04	  9.6568e-02	  0.0000e+00	  2.2249e-02	  2.6166e-08	  0.0000e+00	  0.0000e+00	  1.1830e-01	  5.2153e-04	
          13	       react	           1	         -99	           0	          25	     11.3552	     6.86787	 -3.5000e-01	  5.9432e+00	  6.0092e+00	  1.2086e-01	  8.2252e-04	  9.6672e-02	  0.0000e+00	  2.2249e-02	  2.5986e-08	  0.0000e+00	  0.0000e+00	  1.1883e-01	  5.2353e-04	
          13	       react	           1	         -99	           0	          26	     11.3589	     6.86369	 -3.5000e-01	  5.9880e+00	  6.0545e+00	  1.2115e-01	  8.2873e-04	  9.6774e-02	  0.0000e+00	  2.2249e-02	  2.5804e-08	  0.0000e+00	  0.0000e+00	  1.1935e-01	  5.2553e-04	
          13	       react	           1	         -99	           0	          27	     11.3627	     6.85948	 -3.5000e-01	  6.0336e+00	  6.1006e+00	  1.2143e-01	  8.3503e-04	  9.6876e-02	  0.0000e+00	  2.2249e-02	  2.5620e-08	  0.0000e+00	  0.0000e+00	  1.1988e-01	  5.2756e-04	
          13	       react	           1	         -99	           0	          28	     11.3662	     6.85555	 -3.5000e-01	  6.0512e+00	  6.1187e+00	  1.2161e-01	  8.4143e-04	  9.6867e-02	  0.0000e+00	  2.2249e-02	  1.5923e-08	  2.3632e-02	  2.3632e-02	  1.2050e-01	  6.2026e-04	
          13	       react	           1	         -99	           0	          29	     11.3697	     6.85179	 -3.5000e-01	  6.0510e+00	  6.1190e+00	  1.2172e-01	  8.4793e-04	  9.6788e-02	  0.0000e+00	  2.2249e-02	  9.9156e-09	  6.2098e-02	  3.8467e-02	  1.2118e-01	  6.7752e-04	
          13	       react	           1	         -99	           0	          30	     11.3731	       6.848	 -3.5000e-01	  6.0508e+00	  6.1194e+00	  1.2184e-01	  8.5454e-04	  9.6709e-02	  0.0000e+00	  2.2249e-02	  9.9148e-09	  1.0057e-01	  3.8467e-02	  1.2185e-01	  6.7745e-04	
          13	       react	           1	         -99	           0	          31	     11.3766	     6.84419	 -3.5000e-01	  6.0506e+00	  6.1197e+00	  1.2196e-01	  8.6124e-04	  9.6628e-02	  0.0000e+00	  2.2249e-02	  9.9139e-09	  1.3903e-01	  3.8467e-02	  1.2253e-01	  6.7738e-04	
          13	       react	           1	         -99	           0	          32	     11.3801	     6.84034	 -3.5000e-01	  6.0504e+00	  6.1200e+00	  1.2207e-01	  8.6806e-04	  9.6546e-02	  0.0000e+00	  2.2249e-02	  9.9130e-09	  1.7750e-01	  3.8467e-02	  1.2321e-01	  6.7731e-04	
          13	       react	           1	         -99	           0	          33	     11.3836	     6.83646	 -3.5000e-01	  6.0502e+00	  6.1204e+00	  1.2219e-01	  8.7498e-04	  9.6462e-02	  0.0000e+00	  2.2249e-02	  9.9121e-09	  2.1597e-01	  3.8467e-02	  1.2389e-01	  6.7724e-04	
          13	       react	           1	         -99	           0	          34	     11.3871	     6.83255	 -3.5000e-01	  6.0500e+00	  6.1207e+00	  1.2232e-01	  8.8201e-04	  9.6378e-02	  0.0000e+00	  2.2249e-02	  9.9113e-09	  2.5443e-01	  3.8467e-02	  1.2456e-01	  6.7717e-04	
          13	       react	           1	         -99	           0	          35	     11.3907	     6.82861	 -3.5000e-01	  6.0497e+00	  6.1211e+00	  1.2244e-01	  8.8916e-04	  9.6292e-02	  0.0000e+00	  2.2249e-02	  9.9104e-09	  2.9290e-01	  3.8467e-02	  1.2524e-01	  6.7709e-04	
          13	       react	           1	         -99	           0	          36	     11.3943	     6.82464	 -3.5000e-01	  6.0495e+00	  6.1214e+00	  1.2257e-01	  8.9642e-04	  9.6205e-02	  0.0000e+00	  2.2249e-02	  9.9095e-09	  3.3137e-01	  3.8467e-02	  1.2592e-01	  6.7701e-04	
          13	       react	           1	         -99	           0	          37	     11.3979	     6.82063	 -3.5000e-01	  6.0493e+00	  6.1218e+00	  1.2270e-01	  9.0380e-04	  9.6116e-02	  0.0000e+00	  2.2249e-02	  9.9086e-09	  3.6983e-01	  3.8467e-02	  1.2659e-01	  6.7693e-04	
          13	       react	           1	         -99	           0	          38	     11.4016	     6.81659	 -3.5000e-01	  6.0491e+00	  6.1222e+00	  1.2283e-01	  9.1131e-04	  9.6027e-02	  0.0000e+00	  2.2249e-02	  9.9077e-09	  4.0830e-01	  3.8467e-02	  1.2727e-01	  6.7685e-04	
          13	       react	           1	         -99	           0	          39	     11.4053	     6.81251	 -3.5000e-01	  6.0488e+00	  6.1226e+00	  1.2296e-01	  9.1894e-04	  9.5935e-02	  0.0000e+00	  2.2249e-02	  9.9068e-09	  4.4677e-01	  3.8467e-02	  1.2795e-01	  6.7677e-04	
          13	       react	           1	         -99	           0	          40	      11.409	      6.8084	 -3.5000e-01	  6.0486e+00	  6.1229e+00	  1.2310e-01	  9.2670e-04	  9.5843e-02	  0.0000e+00	  2.2249e-02	  9.9059e-09	  4.8523e-01	  3.8467e-02	  1.2862e-01	  6.7668e-04	
          13	       react	           1	         -99	           0	          41	     11.4128	     6.80426	 -3.5000e-01	  6.0483e+00	  6.1233e+00	  1.2323e-01	  9.3460e-04	  9.5749e-02	  0.0000e+00	  2.2249e-02	  9.9051e-09	  5.2370e-01	  3.8467e-02	  1.2930e-01	  6.7659e-04	
          13	       react	           1	         -99	           0	          42	     11.4166	     6.80008	 -3.5000e-01	  6.0481e+00	  6.1237e+00	  1.2337e-01	  9.4262e-04	  9.5653e-02	  0.0000e+00	  2.2249e-02	  9.9042e-09	  5.6217e-01	  3.8467e-02	  1.2998e-01	  6.7650e-04	
          13	       react	           1	         -99	           0	          43	     11.4204	     6.79586	 -3.5000e-01	  6.0479e+00	  6.1241e+00	  1.2352e-01	  9.5079e-04	  9.5556e-02	  0.0000e+00	  2.2249e-02	  9.9032e-09	  6.0063e-01	  3.8467e-02	  1.3065e-01	  6.7641e-04	
          13	       react	           1	         -99	           0	          44	     11.4243	      6.7916	 -3.5000e-01	  6.0476e+00	  6.1246e+00	  1.2366e-01	  9.5910e-04	  9.5457e-02	  0.0000e+00	  2.2249e-02	  9.9023e-09	  6.3910e-01	  3.8467e-02	  1.3133e-01	  6.7631e-04	
          13	       react	           1	         -99	           0	          45	     11.4282	     6.78731	 -3.5000e-01	  6.0473e+00	  6.1250e+00	  1.2381e-01	  9.6756e-04	  9.5357e-02	  0.0000e+00	  2.2249e-02	  9.9014e-09	  6.7757e-01	  3.8467e-02	  1.3201e-01	  6.7622e-04	
          13	       react	           1	         -99	           0	          46	     11.4321	     6.78297	 -3.5000e-01	  6.0471e+00	  6.1254e+00	  1.2396e-01	  9.7617e-04	  9.5255e-02	  0.0000e+00	  2.2249e-02	  9.9005e-09	  7.1604e-01	  3.8467e-02	  1.3268e-01	  6.7612e-04	
          13	       react	           1	         -99	           0	          47	     11.4361	      6.7786	 -3.5000e-01	  6.0468e+00	  6.1258e+00	  1.2412e-01	  9.8493e-04	  9.5152e-02	  0.0000e+00	  2.2249e-02	  9.8996e-09	  7.5450e-01	  3.8467e-02	  1.3336e-01	  6.7601e-04	
          13	       react	           1	         -99	           0	          48	     11.4401	     6.77419	 -3.5000e-01	  6.0465e+00	  6.1263e+00	  1.2427e-01	  9.9385e-04	  9.5046e-02	  0.0000e+00	  2.2249e-02	  9.8987e-09	  7.9297e-01	  3.8467e-02	  1.3403e-01	  6.7591e-04	
          13	       react	           1	         -99	           0	          49	     11.4441	     6.76973	 -3.5000e-01	  6.0463e+00	  6.1267e+00	  1.2443e-01	  1.0029e-03	  9.4939e-02	  0.0000e+00	  2.2249e-02	  9.8977e-09	  8.3144e-01	  3.8467e-02	  1.3471e-01	  6.7580e-04	
          13	       react	           1	         -99	           0	          50	     11.4482	     6.76524	 -3.5000e-01	  6.0460e+00	  6.1272e+00	  1.2460e-01	  1.0122e-03	  9.4830e-02	  0.0000e+00	  2.2249e-02	  9.8968e-09	  8.6991e-01	  3.8467e-02	  1.3539e-01	  6.7569e-04	
          13	       react	           1	         -99	           0	          51	     11.4523	      6.7607	 -3.5000e-01	  6.0457e+00	  6.1276e+00	  1.2476e-01	  1.0216e-03	  9.4720e-02	  0.0000e+00	  2.2249e-02	  9.8959e-09	  9.0837e-01	  3.8467e-02	  1.3606e-01	  6.7557e-04	
          13	       react	           1	         -99	           0	          52	     11.4565	     6.75612	 -3.5000e-01	  6.0454e+00	  6.1281e+00	  1.2493e-01	  1.0312e-03	  9.4607e-02	  0.0000e+00	  2.2249e-02	  9.8949e-09	  9.4684e-01	  3.8467e-02	  1.3674e-01	  6.7546e-04	
          13	       react	           1	         -99	           0	          53	     11.4607	     6.75149	 -3.5000e-01	  6.0451e+00	  6.1286e+00	  1.2511e-01	  1.0410e-03	  9.4492e-02	  0.0000e+00	  2.2249e-02	  9.8940e-09	  9.8531e-01	  3.8467e-02	  1.3741e-01	  6.7534e-04	
          13	       react	           1	         -99	           0	          54	     11.4649	     6.74682	 -3.5000e-01	  6.0448e+00	  6.1291e+00	  1.2528e-01	  1.0510e-03	  9.4376e-02	  0.0000e+00	  2.2249e-02	  9.8930e-09	  1.0238e+00	  3.8467e-02	  1.3809e-01	  6.7521e-04	
          13	       react	           1	         -99	           0	          55	     11.4692	      6.7421	 -3.5000e-01	  6.0445e+00	  6.1296e+00	  1.2546e-01	  1.0611e-03	  9.4257e-02	  0.0000e+00	  2.2249e-02	  9.8921e-09	  1.0622e+00	  3.8467e-02	  1.3876e-01	  6.7509e-04	
          13	       react	           1	         -99	           0	          56	     11.4735	     6.73734	 -3.5000e-01	  6.0441e+00	  6.1301e+00	  1.2565e-01	  1.0715e-03	  9.4136e-02	  0.0000e+00	  2.2249e-02	  9.8911e-09	  1.1007e+00	  3.8468e-02	  1.3944e-01	  6.7495e-04	
          13	       react	           1	         -99	           0	          57	     11.4779	     6.73253	 -3.5000e-01	  6.0438e+00	  6.1306e+00	  1.2584e-01	  1.0821e-03	  9.4013e-02	  0.0000e+00	  2.2249e-02	  9.8901e-09	  1.1392e+00	  3.8468e-02	  1.4011e-01	  6.7482e-04	
          13	       react	           1	         -99	           0	          58	     11.4823	     6.72767	 -3.5000e-01	  6.0435e+00	  6.1312e+00	  1.2603e-01	  1.0928e-03	  9.3888e-02	  0.0000e+00	  2.2249e-02	  9.8892e-09	  1.1776e+00	  3.8468e-02	  1.4079e-01	  6.7468e-04	
          13	       react	           1	         -99	           0	          59	     11.4868	     6.72276	 -3.5000e-01	  6.0432e+00	  6.1317e+00	  1.2622e-01	  1.1038e-03	  9.3760e-02	  0.0000e+00	  2.2249e-02	  9.8882e-09	  1.2161e+00	  3.8468e-02	  1.4146e-01	  6.7454e-04	
          13	       react	           1	         -99	           0	          60	     11.4913	      6.7178	 -3.5000e-01	  6.0428e+00	  6.1323e+00	  1.2642e-01	  1.1150e-03	  9.3630e-02	  0.0000e+00	  2.2249e-02	  9.8872e-09	  1.2546e+00	  3.8468e-02	  1.4214e-01	  6.7439e-04	
          13	       react	           1	         -99	           0	          61	     11.4958	     6.71278	 -3.5000e-01	  6.0425e+00	  6.1328e+00	  1.2663e-01	  1.1265e-03	  9.3498e-02	  0.0000e+00	  2.2249e-02	  9.8862e-09	  1.2930e+00	  3.8468e-02	  1.4281e-01	  6.7424e-04	
          13	       react	           1	         -99	           0	          62	     11.5004	     6.70772	 -3.5000e-01	  6.0421e+00	  6.1334e+00	  1.2684e-01	  1.1382e-03	  9.3363e-02	  0.0000e+00	  2.2249e-02	  9.8852e-09	  1.3315e+00	  3.8468e-02	  1.4348e-01	  6.7408e-04	
          13	       react	           1	         -99	           0	          63	     11.5051	      6.7026	 -3.5000e-01	  6.0417e+00	  6.1340e+00	  1.2705e-01	  1.1501e-03	  9.3226e-02	  0.0000e+00	  2.2249e-02	  9.8842e-09	  1.3700e+00	  3.8468e-02	  1.4416e-01	  6.7392e-04	
          13	       react	           1	         -99	           0	          64	     11.5098	     6.69743	 -3.5000e-01	  6.0414e+00	  6.1346e+00	  1.2727e-01	  1.1623e-03	  9.3086e-02	  0.0000e+00	  2.2249e-02	  9.8832e-09	  1.4085e+00	  3.8468e-02	  1.4483e-01	  6.7376e-04	
          13	       react	           1	         -99	           0	          65	     11.5145	     6.69219	 -3.5000e-01	  6.0410e+00	  6.1352e+00	  1.2749e-01	  1.1747e-03	  9.2943e-02	  0.0000e+00	  2.2249e-02	  9.8822e-09	  1.4469e+00	  3.8468e-02	  1.4551e-01	  6.7359e-04	
          13	       react	           1	         -99	           0	          66	     11.5193	     6.68691	 -3.5000e-01	  6.0406e+00	  6.1358e+00	  1.2772e-01	  1.1874e-03	  9.2798e-02	  0.0000e+00	  2.2249e-02	  9.8811e-09	  1.4854e+00	  3.8468e-02	  1.4618e-01	  6.7341e-04	
          13	       react	           1	         -99	           0	          67	     11.5242	     6.68156	 -3.5000e-01	  6.0402e+00	  6.1365e+00	  1.2795e-01	  1.2004e-03	  9.2649e-02	  0.0000e+00	  2.2249e-02	  9.8801e-09	  1.5239e+00	  3.8468e-02	  1.4685e-01	  6.7323e-04	
          13	       react	           1	         -99	           0	          68	     11.5291	     6.67615	 -3.5000e-01	  6.0398e+00	  6.1371e+00	  1.2819e-01	  1.2137e-03	  9.2498e-02	  0.0000e+00	  2.2249e-02	  9.8790e-09	  1.5623e+00	  3.8468e-02	  1.4753e-01	  6.7304e-04	
          13	       react	           1	         -99	           0	          69	      11.534	     6.67068	 -3.5000e-01	  6.0393e+00	  6.1378e+00	  1.2844e-01	  1.2273e-03	  9.2344e-02	  0.0000e+00	  2.2249e-02	  9.8780e-09	  1.6008e+00	  3.8468e-02	  1.4820e-01	  6.7285e-04	
          13	       react	           1	         -99	           0	          70	     11.5391	     6.66515	 -3.5000e-01	  6.0389e+00	  6.1385e+00	  1.2869e-01	  1.2412e-03	  9.2186e-02	  0.0000e+00	  2.2249e-02	  9.8769e-09	  1.6393e+00	  3.8468e-02	  1.4887e-01	  6.7265e-04	
          13	       react	           1	         -99	           0	          71	     11.5441	     6.65955	 -3.5000e-01	  6.0385e+00	  6.1392e+00	  1.2894e-01	  1.2554e-03	  9.2026e-02	  0.0000e+00	  2.2249e-02	  9.8758e-09	  1.6777e+00	  3.8468e-02	  1.4954e-01	  6.7244e-04	
          13	       react	           1	         -99	           0	          72	     11.5493	     6.65389	 -3.5000e-01	  6.0380e+00	  6.1399e+00	  1.2921e-01	  1.2699e-03	  9.1861e-02	  0.0000e+00	  2.2249e-02	  9.8748e-09	  1.7162e+00	  3.8468e-02	  1.5022e-01	  6.7223e-04	
          13	       react	           1	         -99	           0	          73	     11.5545	     6.64816	 -3.5000e-01	  6.0376e+00	  6.1406e+00	  1.2948e-01	  1.2848e-03	  9.1694e-02	  0.0000e+00	  2.2249e-02	  9.8737e-09	  1.7547e+00	  3.8468e-02	  1.5089e-01	  6.7201e-04	
          13	       react	           1	         -99	           0	          74	     11.5597	     6.64236	 -3.5000e-01	  6.0371e+00	  6.1414e+00	  1.2975e-01	  1.3000e-03	  9.1523e-02	  0.0000e+00	  2.2249e-02	  9.8725e-09	  1.7931e+00	  3.8468e-02	  1.5156e-01	  6.7178e-04	
          13	       react	           1	         -99	           0	          75	     11.5651	     6.63649	 -3.5000e-01	  6.0366e+00	  6.1422e+00	  1.3004e-01	  1.3156e-03	  9.1348e-02	  0.0000e+00	  2.2249e-02	  9.8714e-09	  1.8316e+00	  3.8469e-02	  1.5223e-01	  6.7155e-04	
          13	       react	           1	         -99	           0	          76	     11.5704	     6.63055	 -3.5000e-01	  6.0361e+00	  6.1430e+00	  1.3033e-01	  1.3315e-03	  9.1170e-02	  0.0000e+00	  2.2249e-02	  9.8703e-09	  1.8701e+00	  3.8469e-02	  1.5290e-01	  6.7130e-04	
          13	       react	           1	         -99	           0	          77	     11.5759	     6.62453	 -3.5000e-01	  6.0356e+00	  6.1438e+00	  1.3063e-01	  1.3479e-03	  9.0987e-02	  0.0000e+00	  2.2249e-02	  9.8691e-09	  1.9085e+00	  3.8469e-02	  1.5357e-01	  6.7105e-04	
          13	       react	           1	         -99	           0	          78	     11.5814	     6.61844	 -3.5000e-01	  6.0351e+00	  6.1446e+00	  1.3093e-01	  1.3646e-03	  9.0801e-02	  0.0000e+00	  2.2249e-02	  9.8680e-09	  1.9470e+00	  3.8469e-02	  1.5424e-01	  6.7079e-04	
          13	       react	           1	         -99	           0	          79	      11.587	     6.61227	 -3.5000e-01	  6.0346e+00	  6.1454e+00	  1.3125e-01	  1.3818e-03	  9.0610e-02	  0.0000e+00	  2.2249e-02	  9.8668e-09	  1.9855e+00	  3.8469e-02	  1.5491e-01	  6.7052e-04	
          13	       react	           1	         -99	           0	          80	     11.5927	     6.60602	 -3.5000e-01	  6.0340e+00	  6.1463e+00	  1.3157e-01	  1.3994e-03	  9.0416e-02	  0.0000e+00	  2.2249e-02	  9.8656e-09	  2.0239e+00	  3.8469e-02	  1.5558e-01	  6.7024e-04	
          13	       react	           1	         -99	           0	          81	     11.5984	     6.59969	 -3.5000e-01	  6.0334e+00	  6.1472e+00	  1.3190e-01	  1.4175e-03	  9.0216e-02	  0.0000e+00	  2.2249e-02	  9.8644e-09	  2.0624e+00	  3.8469e-02	  1.5625e-01	  6.6995e-04	
          13	       react	           1	         -99	           0	          82	     11.6043	     6.59327	 -3.5000e-01	  6.0329e+00	  6.1481e+00	  1.3225e-01	  1.4361e-03	  9.0012e-02	  0.0000e+00	  2.2249e-02	  9.8632e-09	  2.1009e+00	  3.8469e-02	  1.5692e-01	  6.6965e-04	
          13	       react	           1	         -99	           0	          83	     11.6102	     6.58676	 -3.5000e-01	  6.0323e+00	  6.1490e+00	  1.3260e-01	  1.4551e-03	  8.9804e-02	  0.0000e+00	  2.2249e-02	  9.8620e-09	  2.1394e+00	  3.8469e-02	  1.5759e-01	  6.6933e-04	
          13	       react	           1	         -99	           0	          84	     11.6162	     6.58017	 -3.5000e-01	  6.0317e+00	  6.1500e+00	  1.3296e-01	  1.4747e-03	  8.9590e-02	  0.0000e+00	  2.2249e-02	  9.8607e-09	  2.1778e+00	  3.8469e-02	  1.5826e-01	  6.6901e-04	
          13	       react	           1	         -99	           0	          85	     11.6222	     6.57348	 -3.5000e-01	  6.0310e+00	  6.1510e+00	  1.3333e-01	  1.4948e-03	  8.9372e-02	  0.0000e+00	  2.2249e-02	  9.8594e-09	  2.2163e+00	  3.8469e-02	  1.5893e-01	  6.6867e-04	
          13	       react	           1	         -99	           0	          86	     11.6284	     6.56671	 -3.5000e-01	  6.0304e+00	  6.1520e+00	  1.3371e-01	  1.5154e-03	  8.9148e-02	  0.0000e+00	  2.2249e-02	  9.8581e-09	  2.2548e+00	  3.8470e-02	  1.5960e-01	  6.6832e-04	
          13	       react	           1	         -99	           0	          87	     11.6346	     6.55983	 -3.5000e-01	  6.0297e+00	  6.1530e+00	  1.3411e-01	  1.5366e-03	  8.8918e-02	  0.0000e+00	  2.2249e-02	  9.8568e-09	  2.2932e+00	  3.8470e-02	  1.6027e-01	  6.6795e-04	
          13	       react	           1	         -99	           0	          88	     11.6409	     6.55285	 -3.5000e-01	  6.0291e+00	  6.1541e+00	  1.3452e-01	  1.5584e-03	  8.8683e-02	  0.0000e+00	  2.2249e-02	  9.8555e-09	  2.3317e+00	  3.8470e-02	  1.6093e-01	  6.6757e-04	
          13	       react	           1	         -99	           0	          89	     11.6473	     6.54578	 -3.5000e-01	  6.0284e+00	  6.1552e+00	  1.3494e-01	  1.5809e-03	  8.8442e-02	  0.0000e+00	  2.2249e-02	  9.8541e-09	  2.3702e+00	  3.8470e-02	  1.6160e-01	  6.6718e-04	
          13	       react	           1	         -99	           0	          90	     11.6539	     6.53859	 -3.5000e-01	  6.0276e+00	  6.1563e+00	  1.3537e-01	  1.6040e-03	  8.8195e-02	  0.0000e+00	  2.2249e-02	  9.8527e-09	  2.4086e+00	  3.8470e-02	  1.6227e-01	  6.6677e-04	
          13	       react	           1	         -99	           0	          91	     11.6605	      6.5313	 -3.5000e-01	  6.0269e+00	  6.1575e+00	  1.3581e-01	  1.6278e-03	  8.7942e-02	  0.0000e+00	  2.2249e-02	  9.8513e-09	  2.4471e+00	  3.8470e-02	  1.6294e-01	  6.6634e-04	
