         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Cl	          Na	           S	           K	          Ca	          Mg	     Calcite	   d_Calcite	      Halite	    d_Halite	      Gypsum	    d_Gypsum	
          11	       react	           1	         -99	           0	          21	     11.3282	     6.89815	 -3.0959e-01	  5.6227e+00	  5.6852e+00	  1.1876e-01	  7.7854e-04	  9.5863e-02	  0.0000e+00	  1.7799e-02	  2.4150e-08	  0.0000e+00	  0.0000e+00	  9.0876e-02	  4.5013e-04	
          11	       react	           1	         -99	           0	          22	     11.3312	     6.89471	 -3.0959e-01	  5.6582e+00	  5.7211e+00	  1.1900e-01	  7.8345e-04	  9.5959e-02	  0.0000e+00	  1.7799e-02	  2.4018e-08	  0.0000e+00	  0.0000e+00	  9.1328e-02	  4.5160e-04	
          11	       react	           1	         -99	           0	          23	     11.3343	     6.89124	 -3.0959e-01	  5.6941e+00	  5.7574e+00	  1.1924e-01	  7.8843e-04	  9.6054e-02	  0.0000e+00	  1.7799e-02	  2.3885e-08	  0.0000e+00	  0.0000e+00	  9.1781e-02	  4.5309e-04	
          11	       react	           1	         -99	           0	          24	     11.3375	     6.88775	 -3.0959e-01	  5.7305e+00	  5.7942e+00	  1.1948e-01	  7.9346e-04	  9.6148e-02	  0.0000e+00	  1.7799e-02	  2.3751e-08	  0.0000e+00	  0.0000e+00	  9.2236e-02	  4.5459e-04	
          11	       react	           1	         -99	           0	          25	     11.3406	     6.88422	 -3.0959e-01	  5.7674e+00	  5.8314e+00	  1.1973e-01	  7.9857e-04	  9.6242e-02	  0.0000e+00	  1.7799e-02	  2.3616e-08	  0.0000e+00	  0.0000e+00	  9.2692e-02	  4.5610e-04	
          11	       react	           1	         -99	           0	          26	     11.3438	     6.88067	 -3.0959e-01	  5.8047e+00	  5.8692e+00	  1.1997e-01	  8.0374e-04	  9.6335e-02	  0.0000e+00	  1.7799e-02	  2.3479e-08	  0.0000e+00	  0.0000e+00	  9.3149e-02	  4.5762e-04	
          11	       react	           1	         -99	           0	          27	      11.347	     6.87709	 -3.0959e-01	  5.8425e+00	  5.9074e+00	  1.2022e-01	  8.0897e-04	  9.6428e-02	  0.0000e+00	  1.7799e-02	  2.3341e-08	  0.0000e+00	  0.0000e+00	  9.3609e-02	  4.5915e-04	
          11	       react	           1	         -99	           0	          28	     11.3502	     6.87348	 -3.0959e-01	  5.8808e+00	  5.9462e+00	  1.2047e-01	  8.1428e-04	  9.6521e-02	  0.0000e+00	  1.7799e-02	  2.3202e-08	  0.0000e+00	  0.0000e+00	  9.4069e-02	  4.6070e-04	
          11	       react	           1	         -99	           0	          29	     11.3535	     6.86983	 -3.0959e-01	  5.9197e+00	  5.9854e+00	  1.2072e-01	  8.1965e-04	  9.6612e-02	  0.0000e+00	  1.7799e-02	  2.3061e-08	  0.0000e+00	  0.0000e+00	  9.4532e-02	  4.6225e-04	
          11	       react	           1	         -99	           0	          30	     11.3567	     6.86616	 -3.0959e-01	  5.9590e+00	  6.0252e+00	  1.2097e-01	  8.2510e-04	  9.6703e-02	  0.0000e+00	  1.7799e-02	  2.2920e-08	  0.0000e+00	  0.0000e+00	  9.4995e-02	  4.6382e-04	
          11	       react	           1	         -99	           0	          31	       11.36	     6.86245	 -3.0959e-01	  5.9989e+00	  6.0655e+00	  1.2122e-01	  8.3062e-04	  9.6794e-02	  0.0000e+00	  1.7799e-02	  2.2777e-08	  0.0000e+00	  0.0000e+00	  9.5461e-02	  4.6539e-04	
          11	       react	           1	         -99	           0	          32	     11.3634	     6.85872	 -3.0959e-01	  6.0393e+00	  6.1064e+00	  1.2148e-01	  8.3622e-04	  9.6883e-02	  0.0000e+00	  1.7799e-02	  2.2633e-08	  0.0000e+00	  0.0000e+00	  9.5928e-02	  4.6698e-04	
          11	       react	           1	         -99	           0	          33	     11.3665	     6.85528	 -3.0959e-01	  6.0512e+00	  6.1187e+00	  1.2162e-01	  8.4189e-04	  9.6861e-02	  0.0000e+00	  1.7799e-02	  1.2839e-08	  2.3973e-02	  2.3973e-02	  9.6488e-02	  5.6055e-04	
